year,site,block,plot,subplot,treatment,species,value,dataset_id,treatment_type,design,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment
2013,Valley,1,A,disturbance,girdle_disturbance,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,A,disturbance,girdle_disturbance,Camponotus pennsylvanicus,3,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,A,exclosure,girdle_exclosure,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,B,control,girdle_control,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,B,control,girdle_control,Myrmica punctiventris,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,B,disturbance,girdle_disturbance,Lasius alienus,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,B,disturbance,girdle_disturbance,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,B,disturbance,girdle_disturbance,Myrmica AF-smi,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,1,B,disturbance,girdle_disturbance,Camponotus pennsylvanicus,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,control,log_control,Aphaenogaster picea,9,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,control,log_control,Camponotus pennsylvanicus,8,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,control,log_control,Myrmica punctiventris,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,control,log_control,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,control,log_control,Myrmica AF-smi,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,disturbance,log_disturbance,Aphaenogaster picea,10,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,disturbance,log_disturbance,Camponotus pennsylvanicus,4,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,disturbance,log_disturbance,Myrmica AF-smi,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,disturbance,log_disturbance,Myrmica punctiventris,4,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,exclosure,log_exclosure,Camponotus pennsylvanicus,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,exclosure,log_exclosure,Myrmica punctiventris,8,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,exclosure,log_exclosure,Myrmica AF-smi,2,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,exclosure,log_exclosure,Formica subsericea,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,exclosure,log_exclosure,Tapinoma sessile,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,A,exclosure,log_exclosure,Stenamma impar,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,control,log_control,Aphaenogaster picea,6,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,disturbance,log_disturbance,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,disturbance,log_disturbance,Aphaenogaster picea,6,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,disturbance,log_disturbance,Stenamma deiki,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,disturbance,log_disturbance,Myrmica punctiventris,3,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,exclosure,log_exclosure,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,2,B,exclosure,log_exclosure,Stenamma impar,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,3,A,control,hemlock_management_control,Aphaenogaster picea,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,3,A,disturbance,hemlock_management_disturbance,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,3,A,disturbance,hemlock_management_disturbance,Camponotus pennsylvanicus,27,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,3,A,exclosure,hemlock_management_exclosure,Aphaenogaster picea,6,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,3,B,control,hemlock_management_control,Aphaenogaster picea,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,3,B,exclosure,hemlock_management_exclosure,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,control,hardwood_management_control,Aphaenogaster picea,2,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,control,hardwood_management_control,Myrmica punctiventris,1,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,disturbance,hardwood_management_disturbance,Aphaenogaster picea,7,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,disturbance,hardwood_management_disturbance,Myrmica punctiventris,3,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,disturbance,hardwood_management_disturbance,Formica subsericea,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,disturbance,hardwood_management_disturbance,Lasius umbratus,15,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,exclosure,hardwood_management_exclosure,Myrmica punctiventris,4,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,A,exclosure,hardwood_management_exclosure,Aphaenogaster picea,6,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,control,hardwood_management_control,Myrmica punctiventris,6,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,control,hardwood_management_control,Aphaenogaster picea,6,ellison_2018,manipulated community,AC,T8,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,disturbance,hardwood_management_disturbance,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,disturbance,hardwood_management_disturbance,Myrmica punctiventris,3,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,disturbance,hardwood_management_disturbance,Aphaenogaster picea,3,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,disturbance,hardwood_management_disturbance,Formica subsericea,1,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2013,Valley,8,B,exclosure,hardwood_management_exclosure,Aphaenogaster picea,5,ellison_2018,manipulated community,AI,T8,7,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,A,control,log_control,Temnothorax longispinosus,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,A,disturbance,log_disturbance,Camponotus pennsylvanicus,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,A,disturbance,log_disturbance,Aphaenogaster picea,6,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,A,exclosure,log_exclosure,Aphaenogaster picea,3,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,A,exclosure,log_exclosure,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,A,exclosure,log_exclosure,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,control,log_control,Aphaenogaster picea,4,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,control,log_control,Camponotus pennsylvanicus,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,control,log_control,Temnothorax longispinosus,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,control,log_control,Formica subsericea,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,disturbance,log_disturbance,Camponotus pennsylvanicus,5,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,disturbance,log_disturbance,Formica subsericea,3,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,disturbance,log_disturbance,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,exclosure,log_exclosure,Aphaenogaster picea,13,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,exclosure,log_exclosure,Formica subsericea,12,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,exclosure,log_exclosure,Myrmica punctiventris,10,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,exclosure,log_exclosure,Myrmica nearctica,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,4,B,exclosure,log_exclosure,Camponotus pennsylvanicus,5,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,control,girdle_control,Aphaenogaster picea,19,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,control,girdle_control,Camponotus pennsylvanicus,11,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,control,girdle_control,Formica subsericea,11,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,disturbance,girdle_disturbance,Aphaenogaster fulva,3,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,disturbance,girdle_disturbance,Camponotus pennsylvanicus,6,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,disturbance,girdle_disturbance,Lasius alienus,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,disturbance,girdle_disturbance,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,A,exclosure,girdle_exclosure,Aphaenogaster picea,5,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,control,girdle_control,Aphaenogaster picea,5,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,control,girdle_control,Camponotus pennsylvanicus,4,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,control,girdle_control,Formica aserva,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,control,girdle_control,Formica subaenescens,7,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,control,girdle_control,Temnothorax longispinosus,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,disturbance,girdle_disturbance,Aphaenogaster picea,3,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,disturbance,girdle_disturbance,Camponotus pennsylvanicus,11,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,disturbance,girdle_disturbance,Lasius alienus,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,disturbance,girdle_disturbance,Formica subsericea,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,5,B,exclosure,girdle_exclosure,Aphaenogaster picea,8,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,A,control,hemlock_management_control,Aphaenogaster picea,3,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,A,exclosure,hemlock_management_exclosure,Aphaenogaster picea,3,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,B,control,hemlock_management_control,Aphaenogaster picea,2,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
