"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Carex panicea","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Danthonia decumbens","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Festuca ovina","count",40,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Helianthemum nummularium","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Helictotrichon pratense","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Koeleria macrantha","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Linum catharticum","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Plantago lanceolata","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Sanguisorba minor","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T11",NA,"Thymus polytrichus","count",20,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Agrostis","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Anthoxanthum odoratum","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Briza media","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Campanula rotundifolia","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex caryophyllea","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex flacca","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex panicea","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex pulicaris","count",23,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Centaurea nigra","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Danthonia decumbens","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Festuca ovina","count",23,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Helianthemum nummularium","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Helictotrichon pratense","count",17,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Hypericum pulchrum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Koeleria macrantha","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Linum catharticum","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Lotus corniculatus","count",14,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Plantago lanceolata","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Polygala serpyllifolia","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Potentilla erecta","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Sanguisorba minor","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Scabiosa columbaria","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Thymus polytrichus","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T11",NA,"Viola riviniana","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Agrostis","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Anthoxanthum odoratum","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Briza media","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Campanula rotundifolia","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Carex caryophyllea","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Carex flacca","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Carex panicea","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Carex pulicaris","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Festuca ovina","count",31,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Helianthemum nummularium","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Helictotrichon pratense","count",10,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Hypericum pulchrum","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Koeleria macrantha","count",10,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Lotus corniculatus","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Plantago lanceolata","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Sanguisorba minor","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Scabiosa columbaria","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T11",NA,"Thymus polytrichus","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Agrostis","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Anthoxanthum odoratum","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Briza media","count",16,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Campanula rotundifolia","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Carex caryophyllea","count",14,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Carex flacca","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Carex hostiana","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Carex panicea","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Carex pulicaris","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Danthonia decumbens","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Festuca ovina","count",16,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Helianthemum nummularium","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Helictotrichon pratense","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Hypericum pulchrum","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Koeleria macrantha","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Linum catharticum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Lotus corniculatus","count",10,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Pimpinella saxifraga","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Plantago lanceolata","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Potentilla erecta","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Prunella vulgaris","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Sanguisorba minor","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Scabiosa columbaria","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D3",NA,NA,"control","manipulated climate","AC","T11",NA,"Viola riviniana","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Anthoxanthum odoratum","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Briza media","count",19,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Campanula rotundifolia","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Carex caryophyllea","count",16,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Carex flacca","count",13,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Carex panicea","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Dactylis glomerata","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Danthonia decumbens","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Festuca ovina","count",59,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Helictotrichon pratense","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Hypericum pulchrum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Koeleria macrantha","count",23,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Linum catharticum","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Plantago lanceolata","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Sanguisorba minor","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Scabiosa columbaria","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D4",NA,NA,"dry","manipulated climate","AI","T11",NA,"Viola riviniana","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Agrostis","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Anthoxanthum odoratum","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Briza media","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Carex caryophyllea","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Carex flacca","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Carex hostiana","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Carex panicea","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Carex pulicaris","count",13,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Centaurea nigra","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Danthonia decumbens","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Festuca ovina","count",28,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
