year,site,block,treatment,species,value,dataset_id,treatment_type,time_since_disturbance,timepoints,design,realm,taxon,metric,unit,comment
2010,11,,cham_cont_0,Cicurina.placida,0.666666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Liocranoeca sp.,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Macrargus.multesimus,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Gnathonaroides.pedalis,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Coras sp.,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Walckenaeria.communis,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Amaurobius.borealis,0.666666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Agrocea.ornata,0.666666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Callobius.bennetti,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Centromerus.cornupalpis,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,,cham_cont_0,Zelotes.duplex,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,A,cham_cont_0,Neoantistea.magna,3,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,B,cham_cont_0,Callobius.bennetti,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,C,cham_cont_0,Tenuiphantes.sabulosus,2,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,D,cham_cont_0,Amaurobius.borealis,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,11,D,cham_cont_0,Coras sp.,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Cicurina.pallida,1,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Cicurina.brevis,0.75,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Cicurina.placida,0.25,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Cicurina.robusta,0.5,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Cicurina sp.,0.75,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Amaurobius.borealis,1.75,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Neoantistea sp.,1.5,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Callobius sp.,0.25,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Pityohyphantes.phrygianus,0.25,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Wadotes sp.,0.25,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Meioneta.sheffordiana,0.75,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Agrocea.ornata,0.25,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,,heated_3.5,Phrurotimpus.borealis,0.25,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,A,heated_3.5,Neoantistea sp.,0.5,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,A,heated_3.5,Cicurina sp.,0.5,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,A,heated_3.5,Neoantistea.magna,0.5,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,B,heated_3.5,Cicurina.brevis,0.5,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,12,B,heated_3.5,Neoantistea.magna,1,ellison_2017b,warming,1,T2,AI,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,,chamberless_cont_0,Cicurina.pallida,1.66666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,,chamberless_cont_0,Cicurina.brevis,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,,chamberless_cont_0,Centromerus.cornupalpis,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,,chamberless_cont_0,Neoantistea sp.,0.666666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,,chamberless_cont_0,Amaurobius.borealis,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,A,chamberless_cont_0,Neoantistea sp.,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,A,chamberless_cont_0,Wadotes sp.,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,13,B,chamberless_cont_0,Neoantistea sp.,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,,chamberless_cont_0,Phrurotimpus sp.,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,,chamberless_cont_0,Meioneta.sheffordiana,1.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,,chamberless_cont_0,Agrocea.ornata,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,,chamberless_cont_0,Amaurobius.borealis,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,,chamberless_cont_0,Pirata.zelotes,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,A,chamberless_cont_0,Strotarchus.piscatorius,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,A,chamberless_cont_0,Wadotes sp.,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,A,chamberless_cont_0,Neoantistea.magna,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,B,chamberless_cont_0,Pirata.zelotes,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,B,chamberless_cont_0,Wadotes.hybridus,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,B,chamberless_cont_0,Neoantistea.magna,0.5,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,C,chamberless_cont_0,Neoantistea.magna,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,C,chamberless_cont_0,Pirata.zelotes,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,14,D,chamberless_cont_0,Pirata.zelotes,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Tenuiphantes.zebra,0.666666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Cicurina.pallida,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Wadotes sp.,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Cicurina.robusta,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Agrocea.ornata,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Neoantistea sp.,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Meioneta.sheffordiana,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,,chamberless_cont_0,Amaurobius.borealis,0.666666666666667,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,B,chamberless_cont_0,Phrurotimpus.alarius,2,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,C,chamberless_cont_0,Coras sp.,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,C,chamberless_cont_0,Tenuiphantes.sabulosus,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,C,chamberless_cont_0,Aphileta.misera,0.333333333333333,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,C,chamberless_cont_0,Neon sp.,0,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,D,chamberless_cont_0,Tenuiphantes.zebra,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
2010,15,D,chamberless_cont_0,Pirata.zelotes,1,ellison_2017b,warming,,T2,AC,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being, no chamber, a chamber without warming, a chamber and warming with different warming intensities. No Winkler samples in this dataset. Repeated samplings in a single year are pooled. Counts are added and divided by effort. Effort is defined as the number of surveys per year (1 to 4)."
