"lakeid","lakename","year4","daynum","sampledate","standard_taxon_code","group_code","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_measured","net_efficiency_mean","abundance_raw","abundance","biomass"
"R","Peter Lake",1999,186,1999-07-05,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.157585475384615,0,0,NA
"L","Paul Lake",1999,186,1999-07-05,"HGIB","CLAD","Holopedium gibberum",288,1.256,17.9033785763094,0.287710975,0.181128487363636,4074.36654315252,22494.3442219156,0.402724760430772
"R","Peter Lake",1999,186,1999-07-05,"MESO","CCOP","Mesocyclops edax",1096,1.07,9.8682932808967,NA,0.231808059111111,15505.2282336638,66888.2190425991,0.660072562549227
"L","Paul Lake",1999,186,1999-07-05,"MESO","CCOP","Mesocyclops edax",8,1.5,27.0653956064222,NA,0.169252581333333,113.176848420903,668.686099374803,0.0180982538160944
"R","Peter Lake",1999,186,1999-07-05,"NAUP","OCOP","Nauplii",3937.3715,0.213,0.970446162574381,0.167892377,0.143749885772727,55702.4121790356,387495.349158766,0.376043374606544
"L","Paul Lake",1999,186,1999-07-05,"NAUP","OCOP","Nauplii",6109.7145,0.178,0.889293234881623,0.112536458,0.184969965304348,86434.7789826869,467290.886066113,0.415558623700434
"R","Peter Lake",1999,186,1999-07-05,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.239530295888889,0,0,NA
"L","Paul Lake",1999,186,1999-07-05,"ORTH","OCOP","Orthocyclops modestus",212,0.872,5.70621233454859,NA,0.195567789555556,2999.18648315394,15335.7896510967,0.0875092720671304
"R","Peter Lake",1999,186,1999-07-05,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"L","Paul Lake",1999,186,1999-07-05,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.172488831,0,0,NA
"R","Peter Lake",1999,186,1999-07-05,"TROP","OCOP","Tropocyclops prasinus mexicanus",240,0.496,1.33446712664118,NA,0.239530295888889,3395.3054526271,14174.847653518,0.0189158682187667
"L","Paul Lake",1999,186,1999-07-05,"TROP","OCOP","Tropocyclops prasinus mexicanus",12,0.52,1.49325592755474,NA,0.195567789555556,169.765272631355,868.063565156415,0.00129624106416412
"T","Tuesday Lake",1999,187,1999-07-06,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.163902146712121,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"BOS","CLAD","Bosmina longirostris",5472,0.237,0.417101285455065,0.090777989,0.0827637966666667,77412.9643198979,935348.15266729,0.390134916825547
"H","Hummingbird Lake",1999,187,1999-07-06,"BOS","CLAD","Bosmina longirostris",5056,0.275,0.592327753392008,0.151389237,0.151389237,71527.7682020109,472475.914532887,0.279860596987099
"T","Tuesday Lake",1999,187,1999-07-06,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.163902146712121,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"COPD","OCOP","Copepodite",696,0.467,1.31245428260819,0.090685121,0.2591370242,9846.38581261859,37996.8313791364,0.0498691040690888
"H","Hummingbird Lake",1999,187,1999-07-06,"COPD","OCOP","Copepodite",5249.83,0.328,0.484447280322058,0.135382523,0.135382523,74269.9017681889,548592.9802637,0.265764377292522
"T","Tuesday Lake",1999,187,1999-07-06,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.16208691575,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.14,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"DJUV","CLAD","Daphnia juvenile",0,NA,NA,NA,0.14,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"DJUV","CLAD","Daphnia juvenile",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.132,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.148,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"DROS","CLAD","Daphnia rosea",8,0.76,3.35884744430671,NA,0.155076923,113.176848420903,729.811026885692,0.00245132390248186
"T","Tuesday Lake",1999,187,1999-07-06,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.16208691575,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"DIAPH","CLAD","Diaphanosoma birgei",928,0.539,0.850201647586392,NA,0.0986319874,13128.5144168248,133106.051727239,0.113166984482218
"H","Hummingbird Lake",1999,187,1999-07-06,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.196751114384615,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.1101098985,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.107,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"MESO","CCOP","Mesocyclops edax",0,NA,NA,NA,0.182725419,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"MESO","CCOP","Mesocyclops edax",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"NAUP","OCOP","Nauplii",1160,0.155,0.835561529746875,0.200213904,0.11984711325,16410.643021031,136929.814794942,0.114413285518018
"H","Hummingbird Lake",1999,187,1999-07-06,"NAUP","OCOP","Nauplii",7874.745,0.133,0.779449759773793,0.160313725,0.160313725,111404.852652283,694917.747387401,0.541653471263655
"T","Tuesday Lake",1999,187,1999-07-06,"ORTH","OCOP","Orthocyclops modestus",504,0.77,4.17169943001173,NA,0.16208691575,7130.14145051691,43989.6176537427,0.183511462892552
"H","Hummingbird Lake",1999,187,1999-07-06,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.159,0,0,NA
"H","Hummingbird Lake",1999,187,1999-07-06,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"T","Tuesday Lake",1999,187,1999-07-06,"TROP","OCOP","Tropocyclops prasinus mexicanus",112,0.457,1.09045441585479,NA,0.16208691575,1584.47587789265,9775.47058972061,0.0106597050716195
"H","Hummingbird Lake",1999,187,1999-07-06,"TROP","OCOP","Tropocyclops prasinus mexicanus",4706.745,0.507,1.40582956948939,NA,0.155076923,66586.8206776056,429379.300217387,0.603634116772265
"W","West Long Lake",1999,188,1999-07-07,"ACAN","OCOP","Acanthocyclops sp.",8,1,7.92825684322171,NA,0.53507272025,113.176848420903,211.516760503178,0.00167695920391541
"E","East Long Lake",1999,188,1999-07-07,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"FCHYD","CLAD","Alona",8,0.28,0.609190718943947,NA,0.196538807490741,113.176848420903,575.849878534728,0.000350802401508356
"E","East Long Lake",1999,188,1999-07-07,"BOS","CLAD","Bosmina longirostris",1732,0.282,0.655721055316584,0.088722782,0.168996417428571,24502.7876831256,144989.982959148,0.0950729846363058
"W","West Long Lake",1999,188,1999-07-07,"BOS","CLAD","Bosmina longirostris",9368.2285,0.267,0.578684777092762,0.157058824,0.224588808444444,132533.322114611,590115.433767908,0.34149081824898
"E","East Long Lake",1999,188,1999-07-07,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"FCHYD","CLAD","Chydorus",8,0.2,0.260098007203175,NA,0.196538807490741,113.176848420903,575.849878534728,0.000149777405855073
"E","East Long Lake",1999,188,1999-07-07,"COPD","OCOP","Copepodite",348,0.736,4.2001078222928,0.066155951,0.160443139142857,4923.1929063093,30684.9699688668,0.128880182393057
"W","West Long Lake",1999,188,1999-07-07,"COPD","OCOP","Copepodite",1992,0.746,4.77367203460694,0.211963546,0.271187219818182,28181.0352568049,103917.268946888,0.496066960684489
"E","East Long Lake",1999,188,1999-07-07,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"DJUV","CLAD","Daphnia juvenile",204,0.596,1.78024634227901,NA,0.306834663852941,2886.00963473304,9405.74835480855,0.0167445491050447
"W","West Long Lake",1999,188,1999-07-07,"DJUV","CLAD","Daphnia juvenile",8,0.72,2.89949055463928,NA,0.196538807490741,113.176848420903,575.849878534728,0.00166967128370162
"E","East Long Lake",1999,188,1999-07-07,"DPUL","CLAD","Daphnia pulex",12,1.027,8.62091925172166,NA,0.306834663852941,169.765272631355,553.279314988738,0.00476977629816578
"W","West Long Lake",1999,188,1999-07-07,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"DROS","CLAD","Daphnia rosea",12,0.76,3.59082942359883,NA,0.306834663852941,169.765272631355,553.279314988738,0.00198673164373017
"W","West Long Lake",1999,188,1999-07-07,"DROS","CLAD","Daphnia rosea",64,0.885,5.24336112064267,NA,0.196538807490741,905.414787367227,4606.79902827782,0.0241551109154864
"E","East Long Lake",1999,188,1999-07-07,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.524292453,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.32797105,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.3082634665,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.149,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"MESO","CCOP","Mesocyclops edax",244,0.87,3.63379047861074,NA,0.306834663852941,3451.89387683755,11250.0127381043,0.0408801891719731
"W","West Long Lake",1999,188,1999-07-07,"MESO","CCOP","Mesocyclops edax",512,0.978,6.59249194209886,NA,0.348853014,7243.31829893781,20763.2384077318,0.13688148189485
"E","East Long Lake",1999,188,1999-07-07,"NAUP","OCOP","Nauplii",792,0.139,0.792895201607027,0.06999003,0.165807564142857,11204.5079936694,67575.373002982,0.0535801890008694
"W","West Long Lake",1999,188,1999-07-07,"NAUP","OCOP","Nauplii",2172.343,0.176,0.885625891590331,0.072883549,0.178782979692308,30732.3668036513,171897.609361601,0.152236973553114
"E","East Long Lake",1999,188,1999-07-07,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"W","West Long Lake",1999,188,1999-07-07,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.138,0,0,NA
"E","East Long Lake",1999,188,1999-07-07,"TROP","OCOP","Tropocyclops prasinus mexicanus",76,0.453,1.06657858058437,NA,0.306834663852941,1075.18005999858,3504.10232826201,0.00373740048750008
"W","West Long Lake",1999,188,1999-07-07,"TROP","OCOP","Tropocyclops prasinus mexicanus",80,0.472,1.19510992037719,NA,0.53507272025,1131.76848420903,2115.16760503178,0.00252785778803395
"E","East Long Lake",1999,195,1999-07-14,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"BOS","CLAD","Bosmina longirostris",896,0.315,0.851580186178219,0.088722782,0.168996417428571,12675.8070231412,75006.3653183581,0.0638739345423589
"E","East Long Lake",1999,195,1999-07-14,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"COPD","OCOP","Copepodite",468,0.811,5.30891755621393,0.066155951,0.160443139142857,6620.84563262285,41265.9940960623,0.219077760531206
"E","East Long Lake",1999,195,1999-07-14,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"DJUV","CLAD","Daphnia juvenile",556,0.619,1.95541063093614,NA,0.306834663852941,7865.79096525278,25635.2749278115,0.0501274891208134
"E","East Long Lake",1999,195,1999-07-14,"DPUL","CLAD","Daphnia pulex",392,1.167,12.0658635275445,NA,0.306834663852941,5545.66557262426,18073.7909562988,0.218075895104069
"E","East Long Lake",1999,195,1999-07-14,"DROS","CLAD","Daphnia rosea",848,1.006,7.93748566805909,NA,0.306834663852941,11996.7459326158,39098.4049258708,0.310343028743071
"E","East Long Lake",1999,195,1999-07-14,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.524292453,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"MESO","CCOP","Mesocyclops edax",492,0.995,7.49182022819564,NA,0.306834663852941,6960.37617788556,22684.4519145383,0.169947835718869
"E","East Long Lake",1999,195,1999-07-14,"NAUP","OCOP","Nauplii",584,0.184,0.903108653739007,0.06999003,0.165807564142857,8261.90993472595,49828.3053456332,0.0450003737587909
"E","East Long Lake",1999,195,1999-07-14,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.306834663852941,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"E","East Long Lake",1999,195,1999-07-14,"TROP","OCOP","Tropocyclops prasinus mexicanus",644,0.493,1.3251053620298,NA,0.306834663852941,9110.73629788272,29692.6565710623,0.039345898435224
"R","Peter Lake",1999,200,1999-07-19,"ACAN","OCOP","Acanthocyclops sp.",8,0.84,5.07998849130984,NA,0.239530295888889,113.176848420903,472.494921783935,0.00240026876486473
"R","Peter Lake",1999,200,1999-07-19,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.17723005627381,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"FCHYD","CLAD","Alona",0,NA,NA,NA,1.096,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"BOS","CLAD","Bosmina longirostris",1328,0.269,0.583304794916243,0.211058824,0.173873146,18787.35683787,108052.090101769,0.0630273022570835
"L","Paul Lake",1999,200,1999-07-19,"BOS","CLAD","Bosmina longirostris",0,NA,NA,0.095575221,0.120376969857143,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"CDAP","CLAD","Ceriodaphnia",0,NA,NA,NA,0.2135,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"FCHYD","CLAD","Chydorus",16,0.26,0.510842564957872,NA,0.17723005627381,226.353696841807,1277.17443418347,0.000652435063856901
"L","Paul Lake",1999,200,1999-07-19,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.147550848,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"COPD","OCOP","Copepodite",984,0.503,1.58654360591479,0.242982601,0.172107014230769,13920.7523557711,80884.2824796525,0.128326441187098
"L","Paul Lake",1999,200,1999-07-19,"COPD","OCOP","Copepodite",1064,0.527,1.76910346902314,0.187474472,0.195779391571429,15052.5208399801,76885.1140008184,0.136017721895087
"R","Peter Lake",1999,200,1999-07-19,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.239530295888889,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.195567789555556,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.17723005627381,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.1437983365,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"DJUV","CLAD","Daphnia juvenile",248,0.528,1.36052299756817,NA,0.17723005627381,3508.482301048,19796.2037298437,0.0269331904389972
"L","Paul Lake",1999,200,1999-07-19,"DJUV","CLAD","Daphnia juvenile",80,0.664,2.37580522950827,NA,0.1437983365,1131.76848420903,7870.52556904254,0.0186988358059098
"R","Peter Lake",1999,200,1999-07-19,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.17723005627381,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"DPUL","CLAD","Daphnia pulex",208,1.24,16.6304137857322,NA,0.1437983365,2942.59805894349,20463.3664795106,0.340314252003343
"R","Peter Lake",1999,200,1999-07-19,"DROS","CLAD","Daphnia rosea",72,0.916,5.9759403686414,NA,0.17723005627381,1018.59163578813,5747.2849538256,0.0343454321656517
"L","Paul Lake",1999,200,1999-07-19,"DROS","CLAD","Daphnia rosea",8,0.8,3.86173148188587,NA,0.1437983365,113.176848420903,787.052556904254,0.00303938563689593
"R","Peter Lake",1999,200,1999-07-19,"DT-CYV","OCOP","Diacyclops thomasi",8,0.92,6.40808161339007,NA,0.239530295888889,113.176848420903,472.494921783935,0.00302778602070381
"L","Paul Lake",1999,200,1999-07-19,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.195567789555556,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"DIAPH","CLAD","Diaphanosoma birgei",16,0.74,2.43839107720504,NA,0.0375,226.353696841807,6036.09858244818,0.0147183689245716
"L","Paul Lake",1999,200,1999-07-19,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.196751114384615,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.168478539375,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"FDIAPT","OCOP","Diaptomus sp.",288,0.856,2.48421248045407,NA,0.119340016222222,4074.36654315252,34140.824445387,0.0848130621802217
"R","Peter Lake",1999,200,1999-07-19,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.092263018,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.255047885,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.157585475384615,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"HGIB","CLAD","Holopedium gibberum",224,1.253,19.5530517671637,0.287710975,0.181128487363636,3168.95175578529,17495.6010614899,0.342092393252956
"R","Peter Lake",1999,200,1999-07-19,"MESO","CCOP","Mesocyclops edax",536,1.099,10.4625548810415,NA,0.231808059111111,7582.84884420052,32711.7567580594,0.342248550336477
"L","Paul Lake",1999,200,1999-07-19,"MESO","CCOP","Mesocyclops edax",8,0.84,2.68627728048764,NA,0.169252581333333,113.176848420903,668.686099374803,0.00179627627652843
"R","Peter Lake",1999,200,1999-07-19,"NAUP","OCOP","Nauplii",2344,0.165,0.858949992018911,0.167892377,0.143749885772727,33160.8165873247,230684.1247843,0.198146127142364
"L","Paul Lake",1999,200,1999-07-19,"NAUP","OCOP","Nauplii",2000,0.18,0.895071782930226,0.112536458,0.184969965304348,28294.2121052258,152966.521125042,0.136916016792026
"R","Peter Lake",1999,200,1999-07-19,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.239530295888889,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"ORTH","OCOP","Orthocyclops modestus",120,0.864,5.59650225266899,NA,0.195567789555556,1697.65272631355,8680.63565156415,0.0485811969785775
"R","Peter Lake",1999,200,1999-07-19,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"L","Paul Lake",1999,200,1999-07-19,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.172488831,0,0,NA
"R","Peter Lake",1999,200,1999-07-19,"TROP","OCOP","Tropocyclops prasinus mexicanus",328,0.492,1.30838704199829,NA,0.239530295888889,4640.25078525704,19372.2917931413,0.0253464555559559
"L","Paul Lake",1999,200,1999-07-19,"TROP","OCOP","Tropocyclops prasinus mexicanus",8,0.44,0.974792982707624,NA,0.195567789555556,113.176848420903,578.70904343761,0.000564121514572424
"T","Tuesday Lake",1999,201,1999-07-20,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.163902146712121,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"BOS","CLAD","Bosmina longirostris",1820,0.211,0.300737048208141,0.090777989,0.0827637966666667,25747.7330157555,311098.983526036,0.0935589900061731
"H","Hummingbird Lake",1999,201,1999-07-20,"BOS","CLAD","Bosmina longirostris",976,0.251,0.480216622502521,0.151389237,0.151389237,13807.5755073502,91205.7936281838,0.0437985381687884
"T","Tuesday Lake",1999,201,1999-07-20,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.163902146712121,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"COPD","OCOP","Copepodite",512,0.438,1.12497042465484,0.090685121,0.2591370242,7243.31829893781,27951.6920490199,0.0314448268742072
"H","Hummingbird Lake",1999,201,1999-07-20,"COPD","OCOP","Copepodite",1200,0.301,0.405892094085624,0.135382523,0.135382523,16976.5272631355,125396.741669052,0.0508975460675656
"T","Tuesday Lake",1999,201,1999-07-20,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.16208691575,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.14,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"DJUV","CLAD","Daphnia juvenile",0,NA,NA,NA,0.14,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"DJUV","CLAD","Daphnia juvenile",32,0.48,0.970211131917083,NA,0.155076923,452.707393683613,2919.24410754277,0.00283228312992134
"T","Tuesday Lake",1999,201,1999-07-20,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.132,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.148,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.16208691575,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"DIAPH","CLAD","Diaphanosoma birgei",436,0.496,0.699171658519019,NA,0.0986319874,6168.13823893923,62536.894992539,0.0437240245905632
"H","Hummingbird Lake",1999,201,1999-07-20,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.196751114384615,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.1101098985,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.107,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
