"Experiment"	"Location"	"Plot"	"Exclosure"	"Fertilized"	"Burned"	"Date"	"Order"	"Family(Subfamily)"	"Genus"	"Specific.epithet"	"Further.ID"	"Life.stage"	"#Specimens"
e153	Field.B	23	n	n	y	6/16/2006	Hymenoptera	Formicidae	Lasius	neoniger	na	na	1
e153	Field.B	23	n	n	y	6/16/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	23	n	n	y	6/16/2006	Diptera	Dolichopodidae	Medeterus	undet	na	na	3
e153	Field.B	23	n	n	y	6/16/2006	Diptera	Ephydridae	Philygria	debilis	na	na	2
e153	Field.B	23	n	n	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	3
e153	Field.B	23	n	n	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp2.black.large	na	4
e153	Field.B	23	n	n	y	6/16/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	1
e153	Field.B	23	n	n	y	6/16/2006	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	2
e153	Field.B	23	n	n	y	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	24	y	n	n	6/16/2006	Odonata	Coenagrionidae	Nehalennia	irene	na	na	4
e153	Field.B	24	y	n	n	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	3
e153	Field.B	24	y	n	n	6/16/2006	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	9
e153	Field.B	24	y	n	n	6/16/2006	Hemiptera	Miridae	Labops	brooksi	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	5
e153	Field.B	24	y	n	n	6/16/2006	Hemiptera	Miridae	Litomiris	debilis	na	na	32
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	4
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	55
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	Empoasca	fabae	na	na	7
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	27
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	11
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	2
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	2
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	27
e153	Field.B	24	y	n	n	6/16/2006	Homoptera	Aphididae	undet	undet	na	na	3
e153	Field.B	24	y	n	n	6/16/2006	Coleoptera	Melyridae	Attalus	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Coleoptera	Coccinellidae	undet	under	na	larvae	2
e153	Field.B	24	y	n	n	6/16/2006	Coleoptera	Coccinellidae	Psyllobora	vigintimaculata	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Cephidae	Cephus	undet	na	larvae	1
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Braconidae	Bracon	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Pteromalidae	undet	undet	sp2.petiolate	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Pteromalidae	undet	undet	sp4.pointed.abdomen	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Encyrtidae	undet	undet	sp2.green.elongate.large	na	5
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	6
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Diapriidae	undet	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Formicidae	Leptothorax	ambiguum	na	na	3
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Formicidae	Lasius	neoniger	na	na	4
e153	Field.B	24	y	n	n	6/16/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Asilidae	Holopogon	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Dolichopodidae	Mesorhaga	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Pipunculidae	undet	undet	small	na	1
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	3
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Platystomatidae	Rivellia	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Agromyzidae	Cerodontha	undet	na	na	1
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	3
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	38
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	14
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Chloropidae	Malloweia?	undet	yellow.legs	na	3
e153	Field.B	24	y	n	n	6/16/2006	Diptera	Anthomyiidae	Hylemya	undet	na	na	3
e153	Field.B	24	y	n	n	6/16/2006	Araneae	Araneidae	undet	undet	na	spiderlings	3
e153	Field.B	24	y	n	n	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	3
e153	Field.B	24	y	n	n	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp3.spotted	na	1
e153	Field.B	24	y	n	n	6/16/2006	Araneae	Salticidae	Habronattus	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Odonata	Coenagrionidae	Nehalennia	irene	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	1
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Nabidae	Nabis	americoferus	na	na	3
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	2
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Miridae	Amblytylus	nasutus	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Miridae	Labops	brooksi	na	na	5
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	3
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Miridae	Litomiris	debilis	na	na	9
e153	Field.B	25	y	y	n	6/16/2006	Hemiptera	Miridae	Capsus	ater	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	7
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	4
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	19
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	31
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	50
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	50
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	Commellus	comma	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Coleoptera	Melyridae	Attalus	undet	na	na	2
e153	Field.B	25	y	y	n	6/16/2006	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	4
e153	Field.B	25	y	y	n	6/16/2006	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	1
e153	Field.B	25	y	y	n	6/16/2006	Coleoptera	Anthribidae	undet	undet	na	na	2
e153	Field.B	25	y	y	n	6/16/2006	Hymenoptera	Cephidae	Cephus	undet	na	larvae	1
e153	Field.B	25	y	y	n	6/16/2006	Hymenoptera	Formicidae	Lasius	neoniger	na	na	22
e153	Field.B	25	y	y	n	6/16/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	3
e153	Field.B	25	y	y	n	6/16/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Dolichopodidae	Mesorhaga	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Dolichopodidae	Chrysotus	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Anthomyzidae	Anthomyza	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	35
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp2.black.large	na	4
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	7
e153	Field.B	25	y	y	n	6/16/2006	Diptera	Chloropidae	Malloweia?	undet	yellow.legs	na	5
e153	Field.B	25	y	y	n	6/16/2006	Araneae	Dictynidae	Dictyna	undet	na	na	1
e153	Field.B	25	y	y	n	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	2
e153	Field.B	25	y	y	n	6/16/2006	Araneae	Thomisidae	Tibellus	undet	na	na	2
e153	Field.B	26	y	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	5
e153	Field.B	26	y	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	5
e153	Field.B	26	y	y	y	6/16/2006	Hemiptera	Pentatomidae	Eurygaster	alternatus	na	na	4
e153	Field.B	26	y	y	y	6/16/2006	Hemiptera	Pentatomidae	Euschistus	undet	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Hemiptera	Lygaeidae	Nysius	niger	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Hemiptera	Berytidae	Jalysus	spinosus	na	na	2
e153	Field.B	26	y	y	y	6/16/2006	Hemiptera	Nabidae	Nabis	americoferus	na	na	2
e153	Field.B	26	y	y	y	6/16/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	3
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	3
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Aceratagallia	sanguinolenta	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	2
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	5
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Extrusanus	oryssus	na	na	2
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	4
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Exitianus	exitiosus	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	2
e153	Field.B	26	y	y	y	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	2
e153	Field.B	26	y	y	y	6/16/2006	Araneae	Dictynidae	Dictyna	undet	na	na	1
e153	Field.B	26	y	y	y	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Acrididae	Aeropedellus	clavatus	na	nymphs	2
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Acrididae	Orphulella	speciosa	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	4
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	11
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	angustipennis	na	na	2
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Acrididae	Phoetaliotes	nebrascensis	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	2
e153	Field.B	27	n	y	y	6/16/2006	Hemiptera	Pentatomidae	Coenus	delius	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Hemiptera	Miridae	Labops	brooksi	na	na	6
e153	Field.B	27	n	y	y	6/16/2006	Hemiptera	Miridae	Adelphocoris	lineolatus	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Dictyopharidae	Scolops	undet	na	nymphs	1
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	2
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	2
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	6
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Exitianus	exitiosus	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	2
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	5
e153	Field.B	27	n	y	y	6/16/2006	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Coleoptera	Scarabaeidae	Macrodactylus	subspinosus	na	na	3
e153	Field.B	27	n	y	y	6/16/2006	Coleoptera	Scarabaeidae	Hoplia	modesta	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	4
e153	Field.B	27	n	y	y	6/16/2006	Coleoptera	Chrysomelidae	Pachybrachis	undet	black	na	1
e153	Field.B	27	n	y	y	6/16/2006	Hymenoptera	Braconidae	Chelonus(s.str.)	undet	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	2
e153	Field.B	27	n	y	y	6/16/2006	Hymenoptera	Formicidae	Myrmica	emeryana	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Hymenoptera	Formicidae	Lasius	neoniger	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Diptera	Tabanidae	Tabanus	undet	na	na	1
e153	Field.B	27	n	y	y	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	4
e153	Field.B	27	n	y	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp2.black.large	na	1
e153	Field.B	27	n	y	y	6/16/2006	Araneae	Salticidae	Habronattus	undet	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Orthoptera	Acrididae	Orphulella	speciosa	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Orthoptera	Acrididae	Pseudopomala	brachyptera	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	2
e153	Field.B	28	y	n	n	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	4
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Pentatomidae	Homaemus	undet	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Lygaeidae	Nysius	niger	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Reduviidae	Sinea	diadema	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Miridae	Labops	brooksi	na	na	8
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Miridae	Polymerus	rubrocuneatus	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hemiptera	Miridae	Litomiris	debilis	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	22
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	3
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Dorycephalus?	platyrhynchus	or.Dorycara.minor	na	1
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Aphrodes	undet	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	3
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	5
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	9
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	4
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	6
e153	Field.B	28	y	n	n	6/16/2006	Homoptera	Psyllidae	Aphalara	undet	sp2.spot.wing	na	3
e153	Field.B	28	y	n	n	6/16/2006	Thysanoptera	undet	undet	undet	sp2.black	na	2
e153	Field.B	28	y	n	n	6/16/2006	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	6
e153	Field.B	28	y	n	n	6/16/2006	Coleoptera	Curculionidae	Apion	undet	na	na	2
e153	Field.B	28	y	n	n	6/16/2006	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Hymenoptera	Ichneumonidae (Ichneumoninae)	undet	undet	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Lepidoptera	Noctuidae	undet	undet	forage.looper.red.stripe.Caenurgina?	larvae	1
e153	Field.B	28	y	n	n	6/16/2006	Diptera	Syrphidae	Mesograpta	undet	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	2
e153	Field.B	28	y	n	n	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	7
e153	Field.B	28	y	n	n	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp2.black.large	na	1
e153	Field.B	28	y	n	n	6/16/2006	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	1
e153	Field.B	28	y	n	n	6/16/2006	Araneae	Salticidae	Metaphidippus	undet	na	na	2
e153	Field.B	29	y	n	y	6/16/2006	Odonata	Coenagrionidae	Nehalennia	irene	na	na	2
e153	Field.B	29	y	n	y	6/16/2006	Orthoptera	Acrididae	Chorthippus	curtipennis	na	nymphs	1
e153	Field.B	29	y	n	y	6/16/2006	Orthoptera	Acrididae	Aeropedellus	clavatus	na	nymphs	1
e153	Field.B	29	y	n	y	6/16/2006	Orthoptera	Acrididae	Pardalophora	apiculata	na	nymphs	1
e153	Field.B	29	y	n	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	3
e153	Field.B	29	y	n	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	12
e153	Field.B	29	y	n	y	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	2
e153	Field.B	29	y	n	y	6/16/2006	Hemiptera	Nabidae	Nabis	americoferus	na	na	3
e153	Field.B	29	y	n	y	6/16/2006	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	1
e153	Field.B	29	y	n	y	6/16/2006	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	2
e153	Field.B	29	y	n	y	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	1
e153	Field.B	29	y	n	y	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	29	y	n	y	6/16/2006	Coleoptera	Scarabaeidae	Macrodactylus	subspinosus	na	na	3
e153	Field.B	29	y	n	y	6/16/2006	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
e153	Field.B	29	y	n	y	6/16/2006	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	1
e153	Field.B	29	y	n	y	6/16/2006	Coleoptera	Chrysomelidae	Graphops	pubescens	na	na	1
e153	Field.B	29	y	n	y	6/16/2006	Coleoptera	Curculionidae	Acanthoscelidius	acephalus	na	na	1
e153	Field.B	29	y	n	y	6/16/2006	Hymenoptera	Pteromalidae	undet	undet	sp2.petiolate	na	1
e153	Field.B	29	y	n	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	3
e153	Field.B	30	n	n	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	4
e153	Field.B	30	n	n	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	1
e153	Field.B	30	n	n	y	6/16/2006	Hemiptera	Nabidae	Nabis	americoferus	na	na	3
e153	Field.B	30	n	n	y	6/16/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Hemiptera	Miridae	Polymerus	rubrocuneatus	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Dictyopharidae	Scolops	undet	na	nymphs	1
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	3
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	5
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Scleroraccus	osborni	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	4
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	16
e153	Field.B	30	n	n	y	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	12
e153	Field.B	30	n	n	y	6/16/2006	Thysanoptera	undet	undet	undet	sp3.black/white.wing	na	1
e153	Field.B	30	n	n	y	6/16/2006	Coleoptera	Scarabaeidae	Hoplia	modesta	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	3
e153	Field.B	30	n	n	y	6/16/2006	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Hymenoptera	Braconidae	undet	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Hymenoptera	Encyrtidae	undet	undet	sp4.flat.antennae.purple	na	1
e153	Field.B	30	n	n	y	6/16/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Hymenoptera	Formicidae	Proformica	neogagates	na	na	3
e153	Field.B	30	n	n	y	6/16/2006	Lepidoptera	(Misc.Macrolepidoptera)	undet	undet	green.hairy	larvae	2
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Asilidae	Leptogaster	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Dolichopodidae	Medeterus	undet	na	na	3
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	7
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Platystomatidae	Rivellia	undet	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Ephydridae	Philygria	debilis	na	na	1
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp2.black.large	na	8
e153	Field.B	30	n	n	y	6/16/2006	Diptera	Anthomyiidae	Hylemya	undet	na	na	2
e153	Field.B	30	n	n	y	6/16/2006	Acarina	Ixodidae	Dermacentor	undet	woodtick	na	1
e153	Field.B	31	n	y	n	6/16/2006	Odonata	Coenagrionidae	Nehalennia	irene	na	na	3
e153	Field.B	31	n	y	n	6/16/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	3
e153	Field.B	31	n	y	n	6/16/2006	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	3
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Pentatomidae	undet	undet	na	nymphs	3
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	5
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Berytidae	Jalysus	spinosus	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Reduviidae	Sinea	diadema	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Miridae	Labops	brooksi	na	na	8
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	11
e153	Field.B	31	n	y	n	6/16/2006	Hemiptera	Miridae	Litomiris	debilis	na	na	23
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	4
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	11
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	13
