year,quarter,treatment,block,plot,subplot,subplot.t,res.mass,tot.nh4,tot.no3,res.nh4,res.no3,tot.n,res.n,daily.nh4,daily.no3,daily.n
2010,1,hardwood control,valley,8,A,X,1.032,383.46,11.7,371.746,11.343,395.16,383.089,4.041,0.123,4.295
2010,1,hardwood control,valley,8,B,C,1.195,41.16,14.4,34.451,12.053,55.56,46.504,0.374,0.131,0.604
2010,1,hardwood control,valley,8,B,D,1.08,54,13.32,49.997,12.333,67.32,62.329,0.543,0.134,0.732
2010,1,hardwood control,valley,8,B,X,1.188,114.72,18.06,96.567,15.202,132.78,111.769,1.05,0.165,1.443
2010,2,girdled,valley,1,A,C,1.083,130.2,69.441,120.222,64.119,199.641,184.341,1.336,0.712,2.218
2010,2,girdled,valley,1,A,D,1.077,95.4,23.541,88.579,21.858,118.941,110.437,0.984,0.243,1.322
2010,2,girdled,valley,1,A,X,1.087,1531.2,82.641,1408.648,76.027,1613.841,1484.674,15.652,0.845,17.932
2010,2,girdled,valley,1,B,C,1.099,147.6,21.861,134.304,19.892,169.461,154.196,1.492,0.221,1.883
2010,2,girdled,valley,1,B,D,1.093,3745.2,13.041,3426.532,11.931,3758.241,3438.464,38.073,0.133,41.758
2010,2,girdled,valley,1,B,X,1.08,34.8,1.821,32.222,1.686,36.621,33.908,0.358,0.019,0.407
2010,2,logged,valley,2,A,C,1.062,27.9,0,26.271,0,27.9,26.271,0.292,0,0.31
2010,2,logged,valley,2,A,D,1.098,48.6,14.361,44.262,13.079,62.961,57.342,0.492,0.145,0.7
2010,2,logged,valley,2,A,X,1.048,31.8,0.939,30.344,0.896,32.739,31.24,0.337,0.01,0.364
2010,2,logged,valley,2,B,C,1.123,45,21.801,40.071,19.413,66.801,59.484,0.445,0.216,0.742
2010,2,logged,valley,2,B,D,1.07,24,0,22.43,0,24,22.43,0.249,0,0.267
2010,2,logged,valley,2,B,X,1.077,40.2,23.361,37.326,21.691,63.561,59.017,0.415,0.241,0.706
2010,2,hemlock control,valley,3,A,C,1.095,63.6,26.721,58.082,24.403,90.321,82.485,0.645,0.271,1.004
2010,2,hemlock control,valley,3,A,D,1.058,25.8,6.921,24.386,6.542,32.721,30.927,0.271,0.073,0.364
2010,2,hemlock control,valley,3,A,X,1.114,28.2,0,25.314,0,28.2,25.314,0.281,0,0.313
2010,2,hemlock control,valley,3,B,C,1.051,33.6,4.521,31.97,4.302,38.121,36.271,0.355,0.048,0.424
2010,2,hemlock control,valley,3,B,D,1.081,39.6,8.001,36.633,7.401,47.601,44.034,0.407,0.082,0.529
2010,2,hemlock control,valley,3,B,X,1.109,32.4,0,29.216,0,32.4,29.216,0.325,0,0.36
2010,2,logged,ridge,4,A,C,1.092,19.2,41.841,17.582,38.316,61.041,55.898,0.195,0.426,0.678
2010,2,logged,ridge,4,A,D,1.108,55.2,3.861,49.819,3.485,59.061,53.304,0.554,0.039,0.656
2010,2,logged,ridge,4,A,X,1.004,28.8,5.241,28.685,5.22,34.041,33.905,0.319,0.058,0.378
2010,2,logged,ridge,4,B,C,1.071,127.2,21.141,118.768,19.739,148.341,138.507,1.32,0.219,1.648
2010,2,logged,ridge,4,B,D,1.033,36.6,0.825,35.431,0.799,37.425,36.229,0.394,0.009,0.416
2010,2,logged,ridge,4,B,X,1.093,81,32.421,74.108,29.662,113.421,103.77,0.823,0.33,1.26
2010,2,girdled,ridge,5,A,C,1.032,68.4,15.381,66.279,14.904,83.781,81.183,0.736,0.166,0.931
2010,2,girdled,ridge,5,A,D,1.096,30,7.521,27.372,6.862,37.521,34.234,0.304,0.076,0.417
2010,2,girdled,ridge,5,A,X,1.123,326.4,14.121,290.65,12.574,340.521,303.224,3.229,0.14,3.784
2010,2,girdled,ridge,5,B,C,1.106,33.6,0,30.38,0,33.6,30.38,0.338,0,0.373
2010,2,girdled,ridge,5,B,D,1.08,67.2,25.341,62.222,23.464,92.541,85.686,0.691,0.261,1.028
2010,2,girdled,ridge,5,B,X,1.076,48.6,20.301,45.167,18.867,68.901,64.034,0.502,0.21,0.766
2010,2,hemlock control,ridge,6,A,C,1.082,39.6,23.601,36.599,21.812,63.201,58.411,0.407,0.242,0.702
2010,2,hemlock control,ridge,6,A,D,1.079,30,3.801,27.804,3.523,33.801,31.326,0.309,0.039,0.376
2010,2,hemlock control,ridge,6,A,X,1.052,29.4,14.691,27.947,13.965,44.091,41.912,0.311,0.155,0.49
2010,2,hemlock control,ridge,6,B,C,1.144,79.2,22.041,69.231,19.267,101.241,88.497,0.769,0.214,1.125
2010,2,hemlock control,ridge,6,B,D,1.053,19.8,69.441,18.803,65.946,89.241,84.749,0.209,0.733,0.992
2010,2,hemlock control,ridge,6,B,X,1.011,38.4,17.721,37.982,17.528,56.121,55.51,0.422,0.195,0.624
2010,2,hardwood control,ridge,7,A,C,1.088,100.8,31.221,92.647,28.696,132.021,121.343,1.029,0.319,1.467
2010,2,hardwood control,ridge,7,A,D,1.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,hardwood control,ridge,7,A,X,1.087,84,43.641,77.277,40.148,127.641,117.425,0.859,0.446,1.418
2010,2,hardwood control,ridge,7,B,C,1.124,3.2,4.508,2.847,4.011,7.708,6.858,0.032,0.045,0.086
2010,2,hardwood control,ridge,7,B,D,1.061,48,33.501,45.24,31.575,81.501,76.815,0.503,0.351,0.906
2010,2,hardwood control,ridge,7,B,X,1.105,153.6,21.501,139.005,19.458,175.101,158.462,1.544,0.216,1.946
2010,2,hardwood control,valley,8,A,C,1.104,4657.2,931.641,4218.478,843.878,5588.841,5062.356,46.872,9.376,62.098
2010,2,hardwood control,valley,8,A,D,1.064,28.2,2.961,26.504,2.783,31.161,29.287,0.294,0.031,0.346
2010,2,hardwood control,valley,8,A,X,1.092,75,13.821,68.681,12.657,88.821,81.338,0.763,0.141,0.987
2010,2,hardwood control,valley,8,B,C,1.068,30,5.391,28.09,5.048,35.391,33.138,0.312,0.056,0.393
2010,2,hardwood control,valley,8,B,D,1.063,805.2,6.861,757.479,6.454,812.061,763.933,8.416,0.072,9.023
2010,2,hardwood control,valley,8,B,X,1.123,553.2,47.541,492.609,42.334,600.741,534.943,5.473,0.47,6.675
2010,3,girdled,valley,1,A,C,0.902,136.5,80.367,151.33,89.099,216.867,240.429,1.681,0.99,2.41
2010,3,girdled,valley,1,A,D,0.97,51.3,47.967,52.887,49.451,99.267,102.337,0.588,0.549,1.103
2010,3,girdled,valley,1,A,X,0.986,113.1,116.967,114.706,118.628,230.067,233.334,1.275,1.318,2.556
2010,3,girdled,valley,1,B,C,0.968,67.5,47.967,69.731,49.553,115.467,119.284,0.775,0.551,1.283
2010,3,girdled,valley,1,B,D,1.013,94.5,22.107,93.287,21.823,116.607,115.111,1.037,0.242,1.296
2010,3,girdled,valley,1,B,X,0.95,-1.5,18.927,-1.579,19.923,17.427,18.344,-0.018,0.221,0.194
2010,3,logged,valley,2,A,C,1.104,72.9,15.447,66.033,13.992,88.347,80.024,0.734,0.155,0.982
2010,3,logged,valley,2,A,D,1.111,57.3,61.767,51.575,55.596,119.067,107.171,0.573,0.618,1.323
2010,3,logged,valley,2,A,X,1.065,1213.5,114.567,1139.437,107.575,1328.067,1247.011,12.66,1.195,14.756
2010,3,logged,valley,2,B,C,1.104,38.1,46.887,34.511,42.47,84.987,76.981,0.383,0.472,0.944
2010,3,logged,valley,2,B,D,0.976,-5.7,16.587,-5.84,16.995,10.887,11.155,-0.065,0.189,0.121
2010,3,logged,valley,2,B,X,1.108,67.5,20.427,60.921,18.436,87.927,79.356,0.677,0.205,0.977
2010,3,hemlock control,valley,3,A,C,1.106,162.3,86.967,146.745,78.632,249.267,225.377,1.631,0.874,2.77
2010,3,hemlock control,valley,3,A,D,1.112,69.9,19.047,62.86,17.129,88.947,79.988,0.698,0.19,0.988
2010,3,hemlock control,valley,3,A,X,1.138,63.3,43.347,55.624,38.091,106.647,93.714,0.618,0.423,1.185
2010,3,hemlock control,valley,3,B,C,1.129,48.3,65.967,42.781,58.43,114.267,101.211,0.475,0.649,1.27
2010,3,hemlock control,valley,3,B,D,0.983,34.5,22.167,35.097,22.55,56.667,57.647,0.39,0.251,0.63
2010,3,hemlock control,valley,3,B,X,1.02,16.2,12.9,15.882,12.647,29.1,28.529,0.176,0.141,0.323
2010,3,logged,ridge,4,A,C,0.998,28.5,55.047,28.557,55.157,83.547,83.714,0.317,0.613,0.928
2010,3,logged,ridge,4,A,D,1.025,6.6,5.76,6.439,5.62,12.36,12.059,0.072,0.062,0.137
2010,3,logged,ridge,4,A,X,1.04,127.5,31.707,122.596,30.488,159.207,153.084,1.362,0.339,1.769
2010,3,logged,ridge,4,B,C,1.017,-3.3,39.747,-3.245,39.083,36.447,35.838,-0.036,0.434,0.405
2010,3,logged,ridge,4,B,D,0.971,3.9,23.847,4.016,24.559,27.747,28.576,0.045,0.273,0.308
2010,3,logged,ridge,4,B,X,1.013,88.5,49.227,87.364,48.595,137.727,135.96,0.971,0.54,1.53
2010,3,girdled,ridge,5,A,C,0.917,176.1,213.567,192.039,232.897,389.667,424.937,2.134,2.588,4.33
2010,3,girdled,ridge,5,A,D,1.008,38.7,74.967,38.393,74.372,113.667,112.765,0.427,0.826,1.263
2010,3,girdled,ridge,5,A,X,0.962,10.5,17.847,10.915,18.552,28.347,29.467,0.121,0.206,0.315
2010,3,girdled,ridge,5,B,C,1.105,67.5,33.867,61.086,30.649,101.367,91.735,0.679,0.341,1.126
2010,3,girdled,ridge,5,B,D,1.015,53.1,63.567,52.315,62.628,116.667,114.943,0.581,0.696,1.296
2010,3,girdled,ridge,5,B,X,0.978,56.1,53.307,57.362,54.506,109.407,111.868,0.637,0.606,1.216
2010,3,hemlock control,ridge,6,A,C,0.949,78.9,146.967,83.14,154.865,225.867,238.005,0.924,1.721,2.51
2010,3,hemlock control,ridge,6,A,D,1.002,20.7,46.827,20.659,46.734,67.527,67.392,0.23,0.519,0.75
2010,3,hemlock control,ridge,6,A,X,1.008,63.3,136.167,62.798,135.086,199.467,197.884,0.698,1.501,2.216
2010,3,hemlock control,ridge,6,B,C,1.024,204.9,115.167,200.098,112.468,320.067,312.565,2.223,1.25,3.556
2010,3,hemlock control,ridge,6,B,D,0.97,44.7,191.367,46.082,197.286,236.067,243.368,0.512,2.192,2.623
2010,3,hemlock control,ridge,6,B,X,0.959,103.5,51.807,107.925,54.022,155.307,161.947,1.199,0.6,1.726
2010,3,hardwood control,ridge,7,A,C,0.975,3.3,49.947,3.385,51.228,53.247,54.612,0.038,0.569,0.592
2010,3,hardwood control,ridge,7,A,D,1.01,2.1,14.067,2.079,13.928,16.167,16.007,0.023,0.155,0.18
2010,3,hardwood control,ridge,7,A,X,0.673,57.3,129.567,85.141,192.522,186.867,277.663,0.946,2.139,2.076
2010,3,hardwood control,ridge,7,B,C,1.003,11.7,15.087,11.665,15.042,26.787,26.707,0.13,0.167,0.298
2010,3,hardwood control,ridge,7,B,D,0.961,25.5,66.567,26.535,69.268,92.067,95.803,0.295,0.77,1.023
2010,3,hardwood control,ridge,7,B,X,0.994,60.3,77.967,60.664,78.438,138.267,139.102,0.674,0.872,1.536
2010,3,hardwood control,valley,8,A,C,1.119,115.5,45.567,103.217,40.721,161.067,143.938,1.147,0.452,1.79
2010,3,hardwood control,valley,8,A,D,1.113,82.5,56.307,74.124,50.59,138.807,124.714,0.824,0.562,1.542
2010,3,hardwood control,valley,8,A,X,1.069,48.3,34.647,45.182,32.411,82.947,77.593,0.502,0.36,0.922
2010,3,hardwood control,valley,8,B,C,1.062,57.9,5.907,54.52,5.562,63.807,60.082,0.606,0.062,0.709
2010,3,hardwood control,valley,8,B,D,1.134,93.9,65.367,82.804,57.643,159.267,140.447,0.92,0.64,1.77
2010,3,hardwood control,valley,8,B,X,1.066,42.3,10.38,39.681,9.737,52.68,49.418,0.441,0.108,0.585
2010,4,girdled,valley,1,A,C,0.994,-93.3,23.46,-93.853,23.599,-69.84,-70.254,-1.043,0.262,-0.776
2010,4,girdled,valley,1,A,D,1.023,-89.1,3.84,-87.098,3.754,-85.26,-83.344,-0.968,0.042,-0.947
2010,4,girdled,valley,1,A,X,1.065,-21.9,29.22,-20.561,27.433,7.32,6.872,-0.228,0.305,0.081
2010,4,girdled,valley,1,B,C,0.994,-70.5,3.84,-70.914,3.863,-66.66,-67.052,-0.788,0.043,-0.741
2010,4,girdled,valley,1,B,D,0.932,-70.5,4.86,-75.625,5.213,-65.64,-70.412,-0.84,0.058,-0.729
2010,4,girdled,valley,1,B,X,1.06,-42.3,7.26,-39.907,6.849,-35.04,-33.058,-0.443,0.076,-0.389
2010,4,logged,valley,2,A,C,1.074,-62.1,1.86,-57.841,1.732,-60.24,-56.109,-0.643,0.019,-0.669
2010,4,logged,valley,2,A,D,0.965,-62.7,24.36,-64.972,25.243,-38.34,-39.729,-0.722,0.28,-0.426
2010,4,logged,valley,2,A,X,1.038,-72.9,0,-70.241,0,-72.9,-70.241,-0.78,0,-0.81
2010,4,logged,valley,2,B,C,0.909,-75.9,10.86,-83.498,11.947,-65.04,-71.551,-0.928,0.133,-0.723
2010,4,logged,valley,2,B,D,1.101,-81.9,1.74,-74.382,1.58,-80.16,-72.802,-0.826,0.018,-0.891
2010,4,logged,valley,2,B,X,1.054,-33.6,35.58,-31.891,33.771,1.98,1.879,-0.354,0.375,0.022
2010,4,hemlock control,valley,3,A,C,1.069,-54.3,15.66,-50.799,14.65,-38.64,-36.149,-0.564,0.163,-0.429
2010,4,hemlock control,valley,3,A,D,0.851,-45.9,5.28,-53.924,6.203,-40.62,-47.721,-0.599,0.069,-0.451
2010,4,hemlock control,valley,3,A,X,1.035,-71.1,2.76,-68.688,2.666,-68.34,-66.022,-0.763,0.03,-0.759
2010,4,hemlock control,valley,3,B,C,0.917,-60.3,51.42,-65.771,56.086,-8.88,-9.686,-0.731,0.623,-0.099
2010,4,hemlock control,valley,3,B,D,1.037,-45.3,28.26,-43.678,27.248,-17.04,-16.43,-0.485,0.303,-0.189
2010,4,hemlock control,valley,3,B,X,1.142,-64.5,3,-56.458,2.626,-61.5,-53.832,-0.627,0.029,-0.683
2010,4,logged,ridge,4,A,C,0.909,-46.5,9.24,-51.18,10.17,-37.26,-41.01,-0.569,0.113,-0.414
2010,4,logged,ridge,4,A,D,0.982,-48.3,5.58,-49.174,5.681,-42.72,-43.493,-0.546,0.063,-0.475
2010,4,logged,ridge,4,A,X,1.006,-71.1,7.68,-70.686,7.635,-63.42,-63.051,-0.785,0.085,-0.705
2010,4,logged,ridge,4,B,C,0.992,-54.9,3.6,-55.348,3.629,-51.3,-51.718,-0.615,0.04,-0.57
2010,4,logged,ridge,4,B,D,0.942,-38.1,51.9,-40.439,55.086,13.8,14.647,-0.449,0.612,0.153
2010,4,logged,ridge,4,B,X,1.032,-22.5,9.54,-21.81,9.247,-12.96,-12.562,-0.242,0.103,-0.144
2010,4,girdled,ridge,5,A,C,0.93,-58.8,9.12,-63.248,9.81,-49.68,-53.438,-0.703,0.109,-0.552
2010,4,girdled,ridge,5,A,D,0.948,-48.3,6,-50.933,6.327,-42.3,-44.606,-0.566,0.07,-0.47
2010,4,girdled,ridge,5,A,X,1.065,-58.5,6.36,-54.906,5.969,-52.14,-48.937,-0.61,0.066,-0.579
2010,4,girdled,ridge,5,B,C,1.047,-72.3,5.16,-69.082,4.93,-67.14,-64.152,-0.768,0.055,-0.746
2010,4,girdled,ridge,5,B,D,0.961,-80.7,0.72,-83.974,0.749,-79.98,-83.225,-0.933,0.008,-0.889
2010,4,girdled,ridge,5,B,X,1.028,-78.3,11.22,-76.18,10.916,-67.08,-65.264,-0.846,0.121,-0.745
2010,4,hemlock control,ridge,6,A,C,1.081,-45.3,7.98,-41.913,7.383,-37.32,-34.529,-0.466,0.082,-0.415
2010,4,hemlock control,ridge,6,A,D,0.941,-72.9,1.8,-77.44,1.912,-71.1,-75.528,-0.86,0.021,-0.79
2010,4,hemlock control,ridge,6,A,X,1.086,-30.3,36.06,-27.891,33.193,5.76,5.302,-0.31,0.369,0.064
2010,4,hemlock control,ridge,6,B,C,1.04,-26.1,49.44,-25.091,47.528,23.34,22.437,-0.279,0.528,0.259
2010,4,hemlock control,ridge,6,B,D,1.156,-74.7,29.46,-64.631,25.489,-45.24,-39.142,-0.718,0.283,-0.503
2010,4,hemlock control,ridge,6,B,X,1.032,-58.5,35.82,-56.703,34.719,-22.68,-21.983,-0.63,0.386,-0.252
2010,4,hardwood control,ridge,7,A,C,1.087,-48.3,2.28,-44.439,2.098,-46.02,-42.342,-0.494,0.023,-0.511
2010,4,hardwood control,ridge,7,A,D,0.989,-78.9,4.5,-79.814,4.552,-74.4,-75.262,-0.887,0.051,-0.827
2010,4,hardwood control,ridge,7,A,X,1.04,-51.3,52.5,-49.324,50.478,1.2,1.154,-0.548,0.561,0.013
2010,4,hardwood control,ridge,7,B,C,1.104,-68.7,12.42,-62.206,11.246,-56.28,-50.96,-0.691,0.125,-0.625
2010,4,hardwood control,ridge,7,B,D,1.077,-72.3,16.74,-67.114,15.539,-55.56,-51.575,-0.746,0.173,-0.617
2010,4,hardwood control,ridge,7,B,X,0.997,-75.9,10.32,-76.149,10.354,-65.58,-65.795,-0.846,0.115,-0.729
2010,4,hardwood control,valley,8,A,C,1.087,-45.3,8.22,-41.661,7.56,-37.08,-34.102,-0.463,0.084,-0.412
2010,4,hardwood control,valley,8,A,D,0.983,-59.1,0,-60.145,0,-59.1,-60.145,-0.668,0,-0.657
2010,4,hardwood control,valley,8,A,X,1.025,-48.9,1.8,-47.695,1.756,-47.1,-45.939,-0.53,0.02,-0.523
2010,4,hardwood control,valley,8,B,C,1.148,-56.7,2.16,-49.385,1.881,-54.54,-47.504,-0.549,0.021,-0.606
2010,4,hardwood control,valley,8,B,D,0.999,-60.9,7.26,-60.931,7.264,-53.64,-53.668,-0.677,0.081,-0.596
2010,4,hardwood control,valley,8,B,X,1.018,-59.1,5.16,-58.081,5.071,-53.94,-53.01,-0.645,0.056,-0.599
2011,1,girdled,valley,1,A,C,1.034,NA,NA,NA,NA,NA,NA,11.223,1.001,NA
2011,1,girdled,valley,1,A,D,0.99,NA,NA,NA,NA,NA,NA,0.766,0.173,NA
2011,1,girdled,valley,1,A,X,0.976,NA,NA,NA,NA,NA,NA,1.088,0.347,NA
2011,1,girdled,valley,1,B,C,0.997,NA,NA,NA,NA,NA,NA,0.88,0.194,NA
2011,1,girdled,valley,1,B,D,0.961,NA,NA,NA,NA,NA,NA,5.358,0.169,NA
2011,1,girdled,valley,1,B,X,0.981,NA,NA,NA,NA,NA,NA,3.314,0.146,NA
2011,1,logged,valley,2,A,C,1.02,NA,NA,NA,NA,NA,NA,0.821,0.127,NA
2011,1,logged,valley,2,A,D,0.975,NA,NA,NA,NA,NA,NA,0.859,0.158,NA
2011,1,logged,valley,2,A,X,0.974,NA,NA,NA,NA,NA,NA,0.792,0.826,NA
2011,1,logged,valley,2,B,C,0.996,NA,NA,NA,NA,NA,NA,0.794,0.193,NA
2011,1,logged,valley,2,B,D,1.061,NA,NA,NA,NA,NA,NA,0.777,0.129,NA
2011,1,logged,valley,2,B,X,0.99,NA,NA,NA,NA,NA,NA,0.713,0.134,NA
2011,1,hemlock control,valley,3,A,C,1.012,NA,NA,NA,NA,NA,NA,0.723,0.197,NA
2011,1,hemlock control,valley,3,A,D,1.003,NA,NA,NA,NA,NA,NA,0.927,0.164,NA
2011,1,hemlock control,valley,3,A,X,1.023,NA,NA,NA,NA,NA,NA,0.696,0.137,NA
2011,1,hemlock control,valley,3,B,C,0.998,NA,NA,NA,NA,NA,NA,0.74,0.129,NA
2011,1,hemlock control,valley,3,B,D,1.034,NA,NA,NA,NA,NA,NA,2.072,0.149,NA
2011,1,hemlock control,valley,3,B,X,1.005,NA,NA,NA,NA,NA,NA,0.741,0.113,NA
2011,1,logged,ridge,4,A,C,0.982,NA,NA,NA,NA,NA,NA,0.886,0.267,NA
2011,1,logged,ridge,4,A,D,0.986,NA,NA,NA,NA,NA,NA,2.086,0.343,NA
2011,1,logged,ridge,4,A,X,1.047,NA,NA,NA,NA,NA,NA,1.209,0.358,NA
2011,1,logged,ridge,4,B,C,1.089,NA,NA,NA,NA,NA,NA,0.836,0.299,NA
2011,1,logged,ridge,4,B,D,1.016,NA,NA,NA,NA,NA,NA,0.863,0.798,NA
2011,1,logged,ridge,4,B,X,0.985,NA,NA,NA,NA,NA,NA,0.843,0.183,NA
2011,1,girdled,ridge,5,A,C,1.064,NA,NA,NA,NA,NA,NA,1.159,0.115,NA
2011,1,girdled,ridge,5,A,D,1.066,NA,NA,NA,NA,NA,NA,0.711,0.149,NA
2011,1,girdled,ridge,5,A,X,0.988,NA,NA,NA,NA,NA,NA,0.694,0.18,NA
2011,1,girdled,ridge,5,B,C,0.984,NA,NA,NA,NA,NA,NA,2.017,0.184,NA
2011,1,girdled,ridge,5,B,D,1.005,NA,NA,NA,NA,NA,NA,0.794,0.232,NA
2011,1,girdled,ridge,5,B,X,1.056,NA,NA,NA,NA,NA,NA,0.693,0.172,NA
2011,1,hemlock control,ridge,6,A,C,0.989,NA,NA,NA,NA,NA,NA,0.753,0.198,NA
2011,1,hemlock control,ridge,6,A,D,0.989,NA,NA,NA,NA,NA,NA,0.733,0.141,NA
2011,1,hemlock control,ridge,6,A,X,1.116,NA,NA,NA,NA,NA,NA,0.756,0.134,NA
2011,1,hemlock control,ridge,6,B,C,0.991,NA,NA,NA,NA,NA,NA,1.544,0.595,NA
2011,1,hemlock control,ridge,6,B,D,0.993,NA,NA,NA,NA,NA,NA,0.71,0.368,NA
2011,1,hemlock control,ridge,6,B,X,0.989,NA,NA,NA,NA,NA,NA,0.605,0.109,NA
2011,1,hardwood control,ridge,7,A,C,1.008,NA,NA,NA,NA,NA,NA,0.72,0.134,NA
2011,1,hardwood control,ridge,7,A,D,1.056,NA,NA,NA,NA,NA,NA,0.668,0.133,NA
2011,1,hardwood control,ridge,7,A,X,1.015,NA,NA,NA,NA,NA,NA,1.195,0.818,NA
2011,1,hardwood control,ridge,7,B,C,1.024,NA,NA,NA,NA,NA,NA,0.76,0.173,NA
2011,1,hardwood control,ridge,7,B,D,1.052,NA,NA,NA,NA,NA,NA,0.802,0.13,NA
2011,1,hardwood control,ridge,7,B,X,1.041,NA,NA,NA,NA,NA,NA,0.747,0.193,NA
2011,1,hardwood control,valley,8,A,C,0.988,NA,NA,NA,NA,NA,NA,25.293,4.838,NA
2011,1,hardwood control,valley,8,A,D,1.034,NA,NA,NA,NA,NA,NA,28.886,0.345,NA
2011,1,hardwood control,valley,8,A,X,1.032,NA,NA,NA,NA,NA,NA,0.69,0.139,NA
2011,1,hardwood control,valley,8,B,C,1.045,NA,NA,NA,NA,NA,NA,1.319,0.209,NA
2011,1,hardwood control,valley,8,B,D,0.991,NA,NA,NA,NA,NA,NA,1.098,0.488,NA
2011,1,hardwood control,valley,8,B,X,0.977,NA,NA,NA,NA,NA,NA,1.006,0.763,NA
2011,2,girdled,valley,1,A,C,0.875,NA,NA,NA,NA,NA,NA,1.959,0.638,NA
2011,2,girdled,valley,1,A,D,0.896,NA,NA,NA,NA,NA,NA,1.148,0.17,NA
2011,2,girdled,valley,1,A,X,0.873,NA,NA,NA,NA,NA,NA,1.284,0.435,NA
2011,2,girdled,valley,1,B,C,0.875,NA,NA,NA,NA,NA,NA,1.379,0.327,NA
2011,2,girdled,valley,1,B,D,0.942,NA,NA,NA,NA,NA,NA,1.064,0.132,NA
2011,2,girdled,valley,1,B,X,0.904,NA,NA,NA,NA,NA,NA,0.846,0.058,NA
2011,2,logged,valley,2,A,C,0.878,NA,NA,NA,NA,NA,NA,0.931,0.059,NA
2011,2,logged,valley,2,A,D,0.879,NA,NA,NA,NA,NA,NA,1.05,0.095,NA
2011,2,logged,valley,2,A,X,0.887,NA,NA,NA,NA,NA,NA,0.914,0.069,NA
2011,2,logged,valley,2,B,C,0.901,NA,NA,NA,NA,NA,NA,0.907,0.341,NA
2011,2,logged,valley,2,B,D,0.909,NA,NA,NA,NA,NA,NA,15.16,0.063,NA
2011,2,logged,valley,2,B,X,0.893,NA,NA,NA,NA,NA,NA,1.543,0.842,NA
2011,2,hemlock control,valley,3,A,C,0.902,NA,NA,NA,NA,NA,NA,0.987,0.113,NA
2011,2,hemlock control,valley,3,A,D,0.909,NA,NA,NA,NA,NA,NA,1.066,0.195,NA
2011,2,hemlock control,valley,3,A,X,0.871,NA,NA,NA,NA,NA,NA,1.582,0.368,NA
2011,2,hemlock control,valley,3,B,C,0.683,NA,NA,NA,NA,NA,NA,0.895,0.258,NA
2011,2,hemlock control,valley,3,B,D,0.881,NA,NA,NA,NA,NA,NA,1.13,0.067,NA
2011,2,hemlock control,valley,3,B,X,0.928,NA,NA,NA,NA,NA,NA,35.738,0.219,NA
2011,2,logged,ridge,4,A,C,0.899,NA,NA,NA,NA,NA,NA,1.063,0.197,NA
2011,2,logged,ridge,4,A,D,0.881,NA,NA,NA,NA,NA,NA,43.781,4.423,NA
2011,2,logged,ridge,4,A,X,0.904,NA,NA,NA,NA,NA,NA,1.342,0.498,NA
2011,2,logged,ridge,4,B,C,0.962,NA,NA,NA,NA,NA,NA,1.055,0.193,NA
2011,2,logged,ridge,4,B,D,0.903,NA,NA,NA,NA,NA,NA,1.46,0.796,NA
2011,2,logged,ridge,4,B,X,0.889,NA,NA,NA,NA,NA,NA,1.061,0.323,NA
2011,2,girdled,ridge,5,A,C,0.884,NA,NA,NA,NA,NA,NA,2.103,0.439,NA
2011,2,girdled,ridge,5,A,D,0.922,NA,NA,NA,NA,NA,NA,1.244,0.118,NA
2011,2,girdled,ridge,5,A,X,0.874,NA,NA,NA,NA,NA,NA,1.961,0.647,NA
2011,2,girdled,ridge,5,B,C,0.852,NA,NA,NA,NA,NA,NA,1.06,0.073,NA
2011,2,girdled,ridge,5,B,D,0.89,NA,NA,NA,NA,NA,NA,1.282,0.299,NA
2011,2,girdled,ridge,5,B,X,0.883,NA,NA,NA,NA,NA,NA,1.568,0.229,NA
2011,2,hemlock control,ridge,6,A,C,0.887,NA,NA,NA,NA,NA,NA,1.048,0.243,NA
2011,2,hemlock control,ridge,6,A,D,0.944,NA,NA,NA,NA,NA,NA,0.936,0.133,NA
2011,2,hemlock control,ridge,6,A,X,0.932,NA,NA,NA,NA,NA,NA,1.486,0.271,NA
2011,2,hemlock control,ridge,6,B,C,0.89,NA,NA,NA,NA,NA,NA,1.422,0.479,NA
2011,2,hemlock control,ridge,6,B,D,0.865,NA,NA,NA,NA,NA,NA,1.052,0.482,NA
2011,2,hemlock control,ridge,6,B,X,0.894,NA,NA,NA,NA,NA,NA,1.261,0.297,NA
2011,2,hardwood control,ridge,7,A,C,0.909,NA,NA,NA,NA,NA,NA,0.827,0.095,NA
2011,2,hardwood control,ridge,7,A,D,0.865,NA,NA,NA,NA,NA,NA,0.838,0.07,NA
2011,2,hardwood control,ridge,7,A,X,0.883,NA,NA,NA,NA,NA,NA,1.426,0.306,NA
2011,2,hardwood control,ridge,7,B,C,0.906,NA,NA,NA,NA,NA,NA,0.924,0.085,NA
2011,2,hardwood control,ridge,7,B,D,0.896,NA,NA,NA,NA,NA,NA,1.207,0.248,NA
2011,2,hardwood control,ridge,7,B,X,0.898,NA,NA,NA,NA,NA,NA,1.006,0.218,NA
2011,2,hardwood control,valley,8,A,C,0.885,NA,NA,NA,NA,NA,NA,1.706,1.416,NA
2011,2,hardwood control,valley,8,A,D,0.889,NA,NA,NA,NA,NA,NA,1.313,0.382,NA
2011,2,hardwood control,valley,8,A,X,0.89,NA,NA,NA,NA,NA,NA,1.052,0.116,NA
2011,2,hardwood control,valley,8,B,C,0.866,NA,NA,NA,NA,NA,NA,0.883,0.034,NA
