sampling.id,site,date,month,day,year,doy,cham,subs,treat,method,id,genus,species,n,caste,notes,pinned,warming,target.delta
53,DF,2013-10-17,10,17,2013,290,6,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,1.5
53,DF,2013-10-17,10,17,2013,290,6,C,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,1.5
53,DF,2013-10-17,10,17,2013,290,6,C,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Heated,1.5
53,DF,2013-10-17,10,17,2013,290,6,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,1.5
53,DF,2013-10-17,10,17,2013,290,7,A,Treat,Pitfall,NA,NA,NA,NA,NA,NA,NA,Heated,3
53,DF,2013-10-17,10,17,2013,290,7,B,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,1,Worker,NA,0,Heated,3
53,DF,2013-10-17,10,17,2013,290,7,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,3
53,DF,2013-10-17,10,17,2013,290,7,C,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,3
53,DF,2013-10-17,10,17,2013,290,7,D,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Heated,3
53,DF,2013-10-17,10,17,2013,290,7,D,Treat,Pitfall,LMN,Pachycondyla,chinensis,2,Worker,NA,0,Heated,3
53,DF,2013-10-17,10,17,2013,290,7,D,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Heated,3
53,DF,2013-10-17,10,17,2013,290,8,A,Treat,Pitfall,LMN,Pachycondyla,chinensis,1,Worker,NA,0,Heated,5
53,DF,2013-10-17,10,17,2013,290,8,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,5
53,DF,2013-10-17,10,17,2013,290,8,B,Treat,Pitfall,LMN,Aphaenogaster,tennesseensis,8,Worker,NA,0,Heated,5
53,DF,2013-10-17,10,17,2013,290,8,B,Treat,Pitfall,LMN,Camponotus,castaneus,2,Worker,NA,0,Heated,5
53,DF,2013-10-17,10,17,2013,290,8,C,Treat,Pitfall,NA,NA,NA,NA,NA,NA,NA,Heated,5
53,DF,2013-10-17,10,17,2013,290,8,D,Treat,Pitfall,LMN,Camponotus,chromaiodes,2,Worker,NA,0,Heated,5
53,DF,2013-10-17,10,17,2013,290,8,D,Treat,Pitfall,LMN,Pachycondyla,chinensis,1,Worker,NA,0,Heated,5
53,DF,2013-10-17,10,17,2013,290,9,A,Treat,Pitfall,NA,NA,NA,NA,NA,NA,NA,Heated,5.5
53,DF,2013-10-17,10,17,2013,290,9,B,Treat,Pitfall,LMN,Solenopsis,molesta,2,Worker,NA,0,Heated,5.5
53,DF,2013-10-17,10,17,2013,290,9,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,5.5
53,DF,2013-10-17,10,17,2013,290,9,C,Treat,Pitfall,LMN,Solenopsis,molesta,2,Worker,NA,0,Heated,5.5
53,DF,2013-10-17,10,17,2013,290,9,D,Treat,Pitfall,LMN,Solenopsis,molesta,7,Worker,NA,0,Heated,5.5
53,DF,2013-10-17,10,17,2013,290,10,A,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Heated,2.5
53,DF,2013-10-17,10,17,2013,290,10,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,2.5
53,DF,2013-10-17,10,17,2013,290,10,C,Treat,Pitfall,LMN,Myrmecina,americana,2,Worker,NA,0,Heated,2.5
53,DF,2013-10-17,10,17,2013,290,10,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,4,Worker,NA,0,Heated,2.5
53,DF,2013-10-17,10,17,2013,290,10,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,2.5
53,DF,2013-10-17,10,17,2013,290,11,A,Treat,Pitfall,NA,NA,NA,NA,NA,NA,NA,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,C,Treat,Pitfall,LMN,Formica,subsericea,1,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,11,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
53,DF,2013-10-17,10,17,2013,290,12,A,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,4
53,DF,2013-10-17,10,17,2013,290,12,A,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Heated,4
53,DF,2013-10-17,10,17,2013,290,12,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4
53,DF,2013-10-17,10,17,2013,290,12,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,4
53,DF,2013-10-17,10,17,2013,290,12,B,Treat,Pitfall,LMN,Camponotus,chromaiodes,20,Worker,NA,0,Heated,4
53,DF,2013-10-17,10,17,2013,290,12,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4
53,DF,2013-10-17,10,17,2013,290,12,D,Treat,Pitfall,NA,NA,NA,NA,NA,No Pitfall,NA,Heated,4
53,DF,2013-10-17,10,17,2013,290,13,A,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,13,B,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,13,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,13,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,4,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,A,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,B,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,14,D,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,15,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,15,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,15,B,Treat,Pitfall,NA,NA,NA,NA,NA,NA,NA,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,15,C,Treat,Pitfall,NA,NA,NA,NA,NA,NA,NA,Chamberless control,0
53,DF,2013-10-17,10,17,2013,290,15,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,1,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
54,DF,2013-11-15,11,15,2013,319,1,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,3.5
54,DF,2013-11-15,11,15,2013,319,1,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
54,DF,2013-11-15,11,15,2013,319,1,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,3.5
54,DF,2013-11-15,11,15,2013,319,1,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,3.5
54,DF,2013-11-15,11,15,2013,319,2,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,2,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,2,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,2,C,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,2,C,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,2,D,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,3,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
54,DF,2013-11-15,11,15,2013,319,3,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
54,DF,2013-11-15,11,15,2013,319,3,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4.5
54,DF,2013-11-15,11,15,2013,319,3,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4.5
54,DF,2013-11-15,11,15,2013,319,3,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4.5
54,DF,2013-11-15,11,15,2013,319,3,D,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,4.5
54,DF,2013-11-15,11,15,2013,319,4,A,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,2
54,DF,2013-11-15,11,15,2013,319,4,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,2
54,DF,2013-11-15,11,15,2013,319,4,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2
54,DF,2013-11-15,11,15,2013,319,4,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,2
54,DF,2013-11-15,11,15,2013,319,5,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,5,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,5,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,5,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,6,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,1.5
54,DF,2013-11-15,11,15,2013,319,6,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,1.5
54,DF,2013-11-15,11,15,2013,319,6,C,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,1.5
54,DF,2013-11-15,11,15,2013,319,6,D,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,1.5
54,DF,2013-11-15,11,15,2013,319,7,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3
54,DF,2013-11-15,11,15,2013,319,7,B,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,3
54,DF,2013-11-15,11,15,2013,319,7,C,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,1,Worker,NA,0,Heated,3
54,DF,2013-11-15,11,15,2013,319,7,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,3
54,DF,2013-11-15,11,15,2013,319,7,D,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,3
54,DF,2013-11-15,11,15,2013,319,8,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5
54,DF,2013-11-15,11,15,2013,319,8,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,5
54,DF,2013-11-15,11,15,2013,319,8,B,Treat,Pitfall,LMN,Aphaenogaster,tennesseensis,3,Worker,NA,0,Heated,5
54,DF,2013-11-15,11,15,2013,319,8,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,5
54,DF,2013-11-15,11,15,2013,319,8,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5
54,DF,2013-11-15,11,15,2013,319,8,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,5
54,DF,2013-11-15,11,15,2013,319,9,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5.5
54,DF,2013-11-15,11,15,2013,319,9,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,5.5
54,DF,2013-11-15,11,15,2013,319,9,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5.5
54,DF,2013-11-15,11,15,2013,319,9,D,Treat,Pitfall,LMN,Solenopsis,molesta,1,Worker,NA,0,Heated,5.5
54,DF,2013-11-15,11,15,2013,319,10,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2.5
54,DF,2013-11-15,11,15,2013,319,10,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,2.5
54,DF,2013-11-15,11,15,2013,319,10,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2.5
54,DF,2013-11-15,11,15,2013,319,10,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2.5
54,DF,2013-11-15,11,15,2013,319,11,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,11,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,11,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,11,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
54,DF,2013-11-15,11,15,2013,319,12,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4
54,DF,2013-11-15,11,15,2013,319,12,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4
54,DF,2013-11-15,11,15,2013,319,12,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4
54,DF,2013-11-15,11,15,2013,319,12,C,Treat,Pitfall,LMN,Stenamma,impar,2,Worker,NA,0,Heated,4
54,DF,2013-11-15,11,15,2013,319,12,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4
54,DF,2013-11-15,11,15,2013,319,13,A,Treat,Pitfall,LMN,Prenolepis,imparis,4,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,13,B,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,13,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,13,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,13,C,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,13,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,13,D,Treat,Pitfall,LMN,Prenolepis,imparis,4,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,14,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,14,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,14,D,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,15,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,15,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,15,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
54,DF,2013-11-15,11,15,2013,319,15,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,1,A,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,3.5
55,DF,2013-12-20,12,20,2013,354,1,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
55,DF,2013-12-20,12,20,2013,354,1,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
55,DF,2013-12-20,12,20,2013,354,1,D,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,3.5
55,DF,2013-12-20,12,20,2013,354,2,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,2,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,2,B,Treat,Pitfall,LMN,Stenamma,impar,2,Worker,NA,0,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,2,C,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,2,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,3,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
55,DF,2013-12-20,12,20,2013,354,3,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4.5
55,DF,2013-12-20,12,20,2013,354,3,C,Treat,Pitfall,LMN,Prenolepis,imparis,6,Worker,NA,0,Heated,4.5
55,DF,2013-12-20,12,20,2013,354,3,D,Treat,Pitfall,LMN,Prenolepis,imparis,6,Worker,NA,0,Heated,4.5
55,DF,2013-12-20,12,20,2013,354,3,D,Treat,Pitfall,LMN,Stenamma,impar,2,Worker,NA,0,Heated,4.5
55,DF,2013-12-20,12,20,2013,354,4,A,Treat,Pitfall,LMN,Stenamma,impar,1,Queen,NA,0,Heated,2
55,DF,2013-12-20,12,20,2013,354,4,B,Treat,Pitfall,LMN,Prenolepis,imparis,4,Worker,NA,0,Heated,2
55,DF,2013-12-20,12,20,2013,354,4,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2
55,DF,2013-12-20,12,20,2013,354,4,D,Treat,Pitfall,LMN,Stenamma,impar,3,Worker,NA,0,Heated,2
55,DF,2013-12-20,12,20,2013,354,5,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,5,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,5,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,5,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,6,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,1.5
55,DF,2013-12-20,12,20,2013,354,6,B,Treat,Pitfall,LMN,Stenamma,impar,2,Worker,NA,0,Heated,1.5
55,DF,2013-12-20,12,20,2013,354,6,C,Treat,Pitfall,LMN,Stenamma,impar,2,Worker,NA,0,Heated,1.5
55,DF,2013-12-20,12,20,2013,354,6,D,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,1.5
55,DF,2013-12-20,12,20,2013,354,7,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3
55,DF,2013-12-20,12,20,2013,354,7,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3
55,DF,2013-12-20,12,20,2013,354,7,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3
55,DF,2013-12-20,12,20,2013,354,7,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3
55,DF,2013-12-20,12,20,2013,354,8,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,5
55,DF,2013-12-20,12,20,2013,354,8,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,5
55,DF,2013-12-20,12,20,2013,354,8,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5
55,DF,2013-12-20,12,20,2013,354,8,D,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,5
55,DF,2013-12-20,12,20,2013,354,9,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5.5
55,DF,2013-12-20,12,20,2013,354,9,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5.5
55,DF,2013-12-20,12,20,2013,354,9,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5.5
55,DF,2013-12-20,12,20,2013,354,9,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,5.5
55,DF,2013-12-20,12,20,2013,354,10,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,2.5
55,DF,2013-12-20,12,20,2013,354,10,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,2.5
55,DF,2013-12-20,12,20,2013,354,10,B,Treat,Pitfall,LMN,Stenamma,impar,2,Worker,NA,0,Heated,2.5
55,DF,2013-12-20,12,20,2013,354,10,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2.5
55,DF,2013-12-20,12,20,2013,354,10,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,2.5
55,DF,2013-12-20,12,20,2013,354,11,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,11,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,11,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,11,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
55,DF,2013-12-20,12,20,2013,354,12,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4
55,DF,2013-12-20,12,20,2013,354,12,A,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,4
55,DF,2013-12-20,12,20,2013,354,12,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4
55,DF,2013-12-20,12,20,2013,354,12,C,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,4
55,DF,2013-12-20,12,20,2013,354,12,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,4
55,DF,2013-12-20,12,20,2013,354,13,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,13,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,13,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,13,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,14,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,14,B,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,14,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,14,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,15,A,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,15,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,15,C,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Chamberless control,0
55,DF,2013-12-20,12,20,2013,354,15,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
56,DF,2013-01-31,1,31,2013,31,1,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
56,DF,2013-01-31,1,31,2013,31,1,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
56,DF,2013-01-31,1,31,2013,31,1,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
56,DF,2013-01-31,1,31,2013,31,1,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,3.5
56,DF,2013-01-31,1,31,2013,31,2,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
56,DF,2013-01-31,1,31,2013,31,2,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
56,DF,2013-01-31,1,31,2013,31,2,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
56,DF,2013-01-31,1,31,2013,31,2,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Chamber Control,0
56,DF,2013-01-31,1,31,2013,31,3,A,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
56,DF,2013-01-31,1,31,2013,31,3,B,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
56,DF,2013-01-31,1,31,2013,31,3,C,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
56,DF,2013-01-31,1,31,2013,31,3,D,Treat,Pitfall,LMN,NA,NA,NA,NA,NA,NA,Heated,4.5
