Period,Year,Month,Creek,Nutrient,Branch,Fish,Transect,Habitat,Rep,num Fabricia sabella,num Manayunkia aestuarina,num Nereis diversicolor,num Eteone heteropoda,num Captiella capitata,num Streblospio benedicti,num Polydora cornuta,num Pygospio elegans,num Marenzelleria viridis,num Hobsonia florida,num Orbiniidae,num Total polychaetes,num Paranais litoralis,num Tubificoides benedeni,num Tubificoides wasselli,num Tubificoides brownae,num Monopylephorus sp.,num Psammoryctides sp.,num Cernosvitoviella immota,num other_enchytraeids,num Unidentified oligochaetes,Total Oligochaetes,num amphipods,num talitrid amphipods,num Orchestia grillus,num gamarid amphipods,Total amphipods,num Littorophiloscia vittata,num Erichsonella attenuata,num Edotea triloba,num Hargeria rapax,num Ceratopogonidae,num Tabanidae,num Dolichopodidae,num Insect,Total Insect,num Isopoda,num Cyathura polita,Total Isopoda,num mussels,num Geukensia demissa,num Bivalve,Total Bivalve,num Melampus b.,num Gastropoda,num Mites,num Ostracod,num Springtail,num Psuedoscorpion,num Spider,num Turbellaria,num flatworm,total flatworm,num Nematostella vectensis,num  Actiniaria,total  Actiniaria,num Nemertea,num Oxyurostylis smithi,num unknown,num Limulus
After,2010,August,Sweeney,Nutrient,L,Ambient,1,SP,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2010,August,Sweeney,Nutrient,L,Ambient,2,SP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2010,August,Sweeney,Nutrient,L,Ambient,2,SP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2010,August,Sweeney,Nutrient,L,Ambient,3,SP,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
After,2010,August,Sweeney,Nutrient,L,Ambient,3,SP,2,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,7,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,1,MF,1,0,46,0,0,1,7,3,1,0,1,0,59,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,1,MF,2,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,2,MF,2,3,25,1,0,49,29,0,2,0,1,0,110,0,0,0,0,0,0,9,0,90,99,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,3,MF,2,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,1,TSA,1,0,45,0,0,0,0,2,0,0,0,0,47,0,0,0,0,0,0,13,0,13,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,2,TSA,1,1,95,0,0,9,16,3,0,0,0,0,124,0,0,0,0,0,0,19,0,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,2,TSA,2,15,238,1,1,7,0,4,0,0,0,0,266,0,0,0,0,0,0,18,0,4,22,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,3,TSA,1,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,L,Ambient,3,TSA,2,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,1,MF,1,0,68,1,1,3,100,0,0,0,0,0,173,0,0,0,0,0,0,1,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,1,MF,2,0,40,1,3,5,153,1,0,0,0,0,203,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,2,MF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,3,MF,1,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,1,TSA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,2,TSA,2,0,102,0,0,4,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,3,TSA,1,0,219,0,0,2,1,0,0,0,0,0,222,0,0,0,0,0,0,45,0,6,51,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,West,Reference,R,Ambient,3,TSA,2,0,126,0,0,2,0,0,0,0,0,0,128,0,0,0,0,0,0,10,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Nelson,Reference,L,Ambient,1,MF,1,1,8,0,7,0,148,3,0,0,0,0,167,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Nelson,Reference,L,Ambient,1,MF,2,0,26,0,6,0,118,0,0,0,0,0,150,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
After,2016,August,Nelson,Reference,L,Ambient,2,MF,1,0,1,0,2,0,36,0,0,0,0,0,39,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Nelson,Reference,L,Ambient,2,MF,2,0,0,0,1,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Nelson,Reference,L,Ambient,3,MF,1,0,3,0,2,0,93,2,0,0,2,0,102,0,0,0,0,0,0,1,0,131,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,1,MF,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,1,MF,2,0,9,3,3,0,32,1,0,0,0,0,48,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,2,MF,1,0,12,3,0,0,51,1,0,0,0,0,67,0,0,0,0,0,0,0,0,36,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,2,MF,2,0,0,2,1,0,32,0,0,0,0,0,35,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,3,MF,1,0,25,5,3,3,67,0,0,0,0,0,103,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,3,MF,2,0,7,3,0,4,22,1,0,0,0,0,37,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,1,TSA,1,0,282,0,0,14,0,0,0,0,0,0,296,0,0,0,0,0,0,26,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,1,TSA,2,0,270,0,0,9,0,0,0,0,0,0,279,0,0,0,0,0,0,30,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,2,TSA,1,1,121,0,2,38,0,2,0,0,0,0,164,0,0,0,0,0,0,1,0,63,64,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,2,TSA,2,0,60,0,0,37,0,0,0,0,0,0,97,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,3,TSA,1,1,300,0,0,40,0,0,0,0,0,0,341,0,0,0,0,0,0,114,0,19,133,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,L,Ambient,3,TSA,2,0,243,0,0,10,0,0,0,0,0,0,253,0,0,0,0,0,0,102,0,3,105,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,1,MF,1,0,2,12,2,0,15,0,0,0,0,0,31,0,0,0,0,0,0,1,0,28,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,1,MF,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,2,MF,1,0,15,3,11,0,55,0,0,0,5,0,89,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,2,MF,2,0,3,0,1,1,65,0,0,0,6,0,76,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,3,MF,1,0,272,3,9,0,33,0,0,0,1,0,318,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,3,MF,2,0,138,2,10,3,38,2,0,0,3,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,1,TSA,1,0,210,0,0,28,0,0,0,0,0,0,238,0,0,0,0,0,0,29,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,1,TSA,2,1,267,0,0,20,0,0,0,0,0,0,288,0,0,0,0,0,0,46,0,11,57,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,2,TSA,1,1,177,0,0,8,0,0,0,0,0,0,186,0,0,0,0,0,0,56,0,4,60,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,2,TSA,2,0,500,0,0,10,0,0,0,0,0,0,510,0,0,0,0,0,0,37,0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,3,TSA,1,1,96,0,0,24,0,0,0,0,0,0,121,0,0,0,0,0,0,59,0,5,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2015,August,Sweeney,Nutrient,R,Ambient,3,TSA,2,0,23,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,8,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,1,MF,1,0,2,4,2,13,7,0,0,0,0,0,28,0,0,0,0,0,0,1,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,1,MF,2,0,4,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,2,MF,2,0,2,6,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,3,MF,1,0,1,4,0,103,7,0,0,0,0,0,115,0,0,0,0,0,0,6,0,169,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,3,MF,2,0,1,2,0,12,18,0,0,0,0,0,33,0,0,0,0,0,0,5,0,166,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,1,TSA,1,0,32,0,0,10,0,0,0,0,0,0,42,0,0,0,0,0,0,10,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,1,TSA,2,2,33,0,0,4,3,2,0,0,0,0,44,0,0,0,0,0,0,1,0,21,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,2,TSA,1,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,2,TSA,2,0,121,0,0,3,0,0,0,0,0,0,124,0,0,0,0,0,0,7,0,22,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,3,TSA,1,1,14,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,L,Ambient,3,TSA,2,0,220,0,0,9,0,0,0,0,0,0,229,0,0,0,0,0,0,78,0,13,91,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,1,MF,1,0,12,15,1,0,103,4,0,0,0,0,135,0,0,0,0,0,0,58,0,103,161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,1,MF,2,0,14,4,0,0,98,4,0,0,0,0,120,0,0,0,0,0,0,27,0,43,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,2,MF,2,0,19,7,5,5,30,3,0,0,1,0,70,0,0,0,0,0,0,5,0,35,40,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,3,MF,1,0,12,5,2,1,38,0,0,0,0,0,58,0,0,0,0,0,0,1,0,34,35,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,3,MF,2,0,15,2,2,0,37,0,0,0,2,0,58,0,0,0,0,0,0,1,0,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,1,TSA,1,0,39,0,0,2,0,0,0,0,0,0,41,0,0,0,0,0,0,8,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,1,TSA,2,1,116,0,0,3,0,0,0,0,0,0,120,0,0,0,0,0,0,6,0,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,2,TSA,1,0,195,0,0,3,1,0,0,0,0,0,199,0,0,0,0,0,0,38,0,80,118,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,2,TSA,2,0,504,0,1,4,0,0,0,0,0,0,509,0,0,0,0,0,0,24,0,45,69,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,3,TSA,1,0,93,0,0,1,0,0,0,0,0,0,94,0,0,0,0,0,0,18,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2014,August,Sweeney,Nutrient,R,Ambient,3,TSA,2,0,125,0,0,1,0,1,0,0,0,0,127,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,1,MF,1,0,2,0,2,1,59,0,0,0,0,0,64,0,0,0,0,0,0,0,0,28,28,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,1,MF,2,0,2,3,1,0,43,4,0,0,2,0,55,0,0,0,0,0,0,23,0,99,122,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,2,MF,1,0,0,2,2,0,95,1,0,0,1,0,101,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,2,MF,2,0,0,3,0,0,45,2,0,0,1,0,51,0,0,0,0,0,0,1,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,3,MF,1,0,4,0,3,0,54,2,0,0,4,0,67,0,0,0,0,0,0,3,0,59,62,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,3,MF,2,0,3,1,1,0,77,1,0,0,2,0,85,0,0,0,0,0,0,13,0,118,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,1,TSA,1,1,73,0,0,35,0,0,0,0,0,0,109,0,0,0,0,0,0,33,0,9,42,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,1,TSA,2,0,85,0,0,14,0,0,0,0,0,0,99,0,0,0,0,0,0,29,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,2,TSA,1,0,59,0,0,14,6,4,0,0,0,0,83,0,0,0,0,0,0,19,0,17,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,2,TSA,2,1,72,0,0,22,0,0,0,0,0,0,95,0,0,0,0,0,0,44,0,14,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,3,TSA,1,0,16,4,1,7,23,1,0,0,0,0,52,0,0,0,0,0,0,12,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,R,Ambient,3,TSA,2,0,28,0,0,25,11,0,0,0,0,0,64,0,0,0,0,0,0,43,0,14,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,L,Ambient,1,MF,1,0,2,1,0,8,39,1,0,0,0,0,51,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,L,Ambient,1,MF,2,0,9,0,2,3,61,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2016,August,Sweeney,Nutrient,L,Ambient,2,MF,1,0,7,2,4,2,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,83,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
