DBCODE,ENTITY,ZONE,SITE,PLOT,YEAR,SPECIES,SPPCOVER
TV070,1,T,BCB,5,1996,"Carex rossii",0.8
TV070,1,T,BCB,5,1996,"Castilleja miniata",0.1
TV070,1,T,BCB,5,1996,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,1996,"Danthonia intermedia",0.2
TV070,1,T,BCB,5,1996,"Elymus elymoides",0.1
TV070,1,T,BCB,5,1996,"Eriogonum pyrolifolium",3.0
TV070,1,T,BCB,5,1997,"Achillea millefolium",0.5
TV070,1,T,BCB,5,1997,"Achnatherum occidentale",0.5
TV070,1,T,BCB,5,1997,"Agoseris aurantiaca",0.1
TV070,1,T,BCB,5,1997,"Agrostis pallens",20.5
TV070,1,T,BCB,5,1997,"Antennaria microphylla",0.1
TV070,1,T,BCB,5,1997,"Aster ledophyllus",0.4
TV070,1,T,BCB,5,1997,"Carex mertensii",0.0
TV070,1,T,BCB,5,1997,"Carex rossii",0.3
TV070,1,T,BCB,5,1997,"Castilleja miniata",0.1
TV070,1,T,BCB,5,1997,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,1997,"Danthonia intermedia",0.2
TV070,1,T,BCB,5,1997,"Elymus elymoides",0.1
TV070,1,T,BCB,5,1997,"Eriogonum pyrolifolium",1.6
TV070,1,T,BCB,5,1998,"Achillea millefolium",0.3
TV070,1,T,BCB,5,1998,"Achnatherum occidentale",0.2
TV070,1,T,BCB,5,1998,"Agoseris aurantiaca",0.1
TV070,1,T,BCB,5,1998,"Agrostis pallens",22.7
TV070,1,T,BCB,5,1998,"Antennaria microphylla",0.1
TV070,1,T,BCB,5,1998,"Aster ledophyllus",0.3
TV070,1,T,BCB,5,1998,"Carex mertensii",0.1
TV070,1,T,BCB,5,1998,"Carex rossii",0.9
TV070,1,T,BCB,5,1998,"Castilleja miniata",0.1
TV070,1,T,BCB,5,1998,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,1998,"Danthonia intermedia",0.3
TV070,1,T,BCB,5,1998,"Elymus elymoides",0.1
TV070,1,T,BCB,5,1998,"Eriogonum pyrolifolium",1.8
TV070,1,T,BCB,5,1999,"Achillea millefolium",0.3
TV070,1,T,BCB,5,1999,"Achnatherum occidentale",0.3
TV070,1,T,BCB,5,1999,"Agoseris aurantiaca",0.1
TV070,1,T,BCB,5,1999,"Agrostis pallens",11.4
TV070,1,T,BCB,5,1999,"Antennaria microphylla",0.1
TV070,1,T,BCB,5,1999,"Aster ledophyllus",0.2
TV070,1,T,BCB,5,1999,"Carex mertensii",0.1
TV070,1,T,BCB,5,1999,"Carex rossii",0.1
TV070,1,T,BCB,5,1999,"Castilleja miniata",0.1
TV070,1,T,BCB,5,1999,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,1999,"Danthonia intermedia",0.1
TV070,1,T,BCB,5,1999,"Elymus elymoides",0.1
TV070,1,T,BCB,5,1999,"Eriogonum pyrolifolium",2.1
TV070,1,T,BCB,5,2003,"Achillea millefolium",0.6
TV070,1,T,BCB,5,2003,"Achnatherum occidentale",0.2
TV070,1,T,BCB,5,2003,"Agoseris aurantiaca",0.0
TV070,1,T,BCB,5,2003,"Agrostis pallens",9.0
TV070,1,T,BCB,5,2003,"Antennaria microphylla",0.0
TV070,1,T,BCB,5,2003,"Aster ledophyllus",0.3
TV070,1,T,BCB,5,2003,"Carex mertensii",0.0
TV070,1,T,BCB,5,2003,"Carex rossii",0.2
TV070,1,T,BCB,5,2003,"Castilleja miniata",0.1
TV070,1,T,BCB,5,2003,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,2003,"Danthonia intermedia",0.1
TV070,1,T,BCB,5,2003,"Deschampsia caespitosa",0.0
TV070,1,T,BCB,5,2003,"Elymus elymoides",0.2
TV070,1,T,BCB,5,2003,"Eriogonum pyrolifolium",2.4
TV070,1,T,BCB,5,2004,"Achillea millefolium",0.5
TV070,1,T,BCB,5,2004,"Achnatherum occidentale",0.5
TV070,1,T,BCB,5,2004,"Agoseris aurantiaca",0.1
TV070,1,T,BCB,5,2004,"Agrostis pallens",6.3
TV070,1,T,BCB,5,2004,"Antennaria microphylla",0.1
TV070,1,T,BCB,5,2004,"Aster ledophyllus",0.2
TV070,1,T,BCB,5,2004,"Carex mertensii",0.0
TV070,1,T,BCB,5,2004,"Carex rossii",0.3
TV070,1,T,BCB,5,2004,"Castilleja miniata",0.1
TV070,1,T,BCB,5,2004,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,2004,"Danthonia intermedia",0.0
TV070,1,T,BCB,5,2004,"Deschampsia caespitosa",0.3
TV070,1,T,BCB,5,2004,"Elymus elymoides",0.1
TV070,1,T,BCB,5,2004,"Eriogonum pyrolifolium",1.8
TV070,1,T,BCB,5,2005,"Achillea millefolium",0.4
TV070,1,T,BCB,5,2005,"Achnatherum occidentale",0.7
TV070,1,T,BCB,5,2005,"Agoseris aurantiaca",0.0
TV070,1,T,BCB,5,2005,"Agrostis pallens",11.6
TV070,1,T,BCB,5,2005,"Antennaria microphylla",0.0
TV070,1,T,BCB,5,2005,"Aster ledophyllus",0.1
TV070,1,T,BCB,5,2005,"Carex mertensii",0.0
TV070,1,T,BCB,5,2005,"Carex rossii",0.1
TV070,1,T,BCB,5,2005,"Castilleja miniata",0.0
TV070,1,T,BCB,5,2005,"Cryptogramma cascadensis",0.0
TV070,1,T,BCB,5,2005,"Danthonia intermedia",0.1
TV070,1,T,BCB,5,2005,"Deschampsia caespitosa",0.0
TV070,1,T,BCB,5,2005,"Elymus elymoides",0.2
TV070,1,T,BCB,5,2005,"Eriogonum pyrolifolium",2.7
TV070,1,T,BCB,6,1980,"Achillea millefolium",0.8
TV070,1,T,BCB,6,1980,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1980,"Agrostis pallens",2.0
TV070,1,T,BCB,6,1980,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1980,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1980,"Aster ledophyllus",0.5
TV070,1,T,BCB,6,1980,"Carex paysonis",0.0
TV070,1,T,BCB,6,1980,"Carex phaeocephala",2.9
TV070,1,T,BCB,6,1980,"Carex rossii",0.6
TV070,1,T,BCB,6,1980,"Castilleja miniata",0.2
TV070,1,T,BCB,6,1980,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1980,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1980,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1980,"Eriogonum pyrolifolium",0.1
TV070,1,T,BCB,6,1981,"Achillea millefolium",1.4
TV070,1,T,BCB,6,1981,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1981,"Agrostis pallens",2.5
TV070,1,T,BCB,6,1981,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1981,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1981,"Aster ledophyllus",0.6
TV070,1,T,BCB,6,1981,"Carex paysonis",0.0
TV070,1,T,BCB,6,1981,"Carex phaeocephala",1.0
TV070,1,T,BCB,6,1981,"Carex rossii",1.4
TV070,1,T,BCB,6,1981,"Castilleja miniata",0.3
TV070,1,T,BCB,6,1981,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1981,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1981,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1981,"Eriogonum pyrolifolium",0.1
TV070,1,T,BCB,6,1982,"Achillea millefolium",4.3
TV070,1,T,BCB,6,1982,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1982,"Agrostis pallens",6.6
TV070,1,T,BCB,6,1982,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1982,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1982,"Aster ledophyllus",2.0
TV070,1,T,BCB,6,1982,"Carex paysonis",0.0
TV070,1,T,BCB,6,1982,"Carex phaeocephala",1.1
TV070,1,T,BCB,6,1982,"Carex rossii",2.7
TV070,1,T,BCB,6,1982,"Castilleja miniata",0.7
TV070,1,T,BCB,6,1982,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1982,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1982,"Elymus elymoides",0.0
TV070,1,T,BCB,6,1982,"Eriogonum pyrolifolium",0.2
TV070,1,T,BCB,6,1983,"Achillea millefolium",3.4
TV070,1,T,BCB,6,1983,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1983,"Agrostis pallens",6.8
TV070,1,T,BCB,6,1983,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1983,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1983,"Aster ledophyllus",0.8
TV070,1,T,BCB,6,1983,"Carex paysonis",0.0
TV070,1,T,BCB,6,1983,"Carex phaeocephala",1.0
TV070,1,T,BCB,6,1983,"Carex rossii",2.1
TV070,1,T,BCB,6,1983,"Castilleja miniata",0.3
TV070,1,T,BCB,6,1983,"Cistanthe umbellata",0.0
TV070,1,T,BCB,6,1983,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1983,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1983,"Eriogonum pyrolifolium",0.3
TV070,1,T,BCB,6,1984,"Achillea millefolium",4.4
TV070,1,T,BCB,6,1984,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1984,"Agrostis pallens",2.9
TV070,1,T,BCB,6,1984,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1984,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1984,"Aster ledophyllus",1.0
TV070,1,T,BCB,6,1984,"Carex paysonis",0.0
TV070,1,T,BCB,6,1984,"Carex phaeocephala",0.3
TV070,1,T,BCB,6,1984,"Carex rossii",1.3
TV070,1,T,BCB,6,1984,"Castilleja miniata",0.6
TV070,1,T,BCB,6,1984,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1984,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1984,"Elymus elymoides",0.0
TV070,1,T,BCB,6,1984,"Eriogonum pyrolifolium",0.8
TV070,1,T,BCB,6,1985,"Achillea millefolium",4.2
TV070,1,T,BCB,6,1985,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1985,"Agrostis pallens",1.7
TV070,1,T,BCB,6,1985,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1985,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1985,"Aster ledophyllus",1.5
TV070,1,T,BCB,6,1985,"Carex paysonis",0.0
TV070,1,T,BCB,6,1985,"Carex phaeocephala",0.1
TV070,1,T,BCB,6,1985,"Carex rossii",2.2
TV070,1,T,BCB,6,1985,"Castilleja miniata",0.2
TV070,1,T,BCB,6,1985,"Cistanthe umbellata",0.0
TV070,1,T,BCB,6,1985,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1985,"Elymus elymoides",0.0
TV070,1,T,BCB,6,1985,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,6,1986,"Achillea millefolium",4.1
TV070,1,T,BCB,6,1986,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1986,"Agrostis pallens",1.7
TV070,1,T,BCB,6,1986,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1986,"Antennaria rosea",0.3
TV070,1,T,BCB,6,1986,"Aster ledophyllus",2.3
TV070,1,T,BCB,6,1986,"Carex paysonis",0.0
TV070,1,T,BCB,6,1986,"Carex phaeocephala",1.4
TV070,1,T,BCB,6,1986,"Carex rossii",1.4
TV070,1,T,BCB,6,1986,"Castilleja miniata",0.3
TV070,1,T,BCB,6,1986,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1986,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,1986,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1986,"Eriogonum pyrolifolium",0.6
TV070,1,T,BCB,6,1987,"Achillea millefolium",4.8
TV070,1,T,BCB,6,1987,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1987,"Agrostis pallens",3.3
TV070,1,T,BCB,6,1987,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1987,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1987,"Aster ledophyllus",1.6
TV070,1,T,BCB,6,1987,"Carex paysonis",0.0
TV070,1,T,BCB,6,1987,"Carex phaeocephala",0.7
TV070,1,T,BCB,6,1987,"Carex rossii",1.2
TV070,1,T,BCB,6,1987,"Castilleja miniata",0.3
TV070,1,T,BCB,6,1987,"Cistanthe umbellata",0.0
TV070,1,T,BCB,6,1987,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1987,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1987,"Eriogonum pyrolifolium",0.9
TV070,1,T,BCB,6,1988,"Achillea millefolium",4.4
TV070,1,T,BCB,6,1988,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,1988,"Agrostis pallens",3.9
TV070,1,T,BCB,6,1988,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1988,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1988,"Aster ledophyllus",1.4
TV070,1,T,BCB,6,1988,"Carex paysonis",0.0
TV070,1,T,BCB,6,1988,"Carex phaeocephala",2.0
TV070,1,T,BCB,6,1988,"Carex rossii",0.4
TV070,1,T,BCB,6,1988,"Castilleja miniata",0.3
TV070,1,T,BCB,6,1988,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1988,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1988,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1988,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,6,1989,"Achillea millefolium",2.3
TV070,1,T,BCB,6,1989,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1989,"Agrostis pallens",4.8
TV070,1,T,BCB,6,1989,"Antennaria microphylla",0.3
TV070,1,T,BCB,6,1989,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1989,"Aster ledophyllus",1.8
TV070,1,T,BCB,6,1989,"Carex paysonis",0.0
TV070,1,T,BCB,6,1989,"Carex phaeocephala",0.9
TV070,1,T,BCB,6,1989,"Carex rossii",1.1
TV070,1,T,BCB,6,1989,"Castilleja miniata",0.9
TV070,1,T,BCB,6,1989,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1989,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1989,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1989,"Eriogonum pyrolifolium",0.3
TV070,1,T,BCB,6,1990,"Achillea millefolium",2.3
TV070,1,T,BCB,6,1990,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1990,"Agrostis pallens",4.3
TV070,1,T,BCB,6,1990,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1990,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1990,"Aster ledophyllus",1.3
TV070,1,T,BCB,6,1990,"Carex paysonis",0.1
TV070,1,T,BCB,6,1990,"Carex phaeocephala",1.0
TV070,1,T,BCB,6,1990,"Carex rossii",0.5
TV070,1,T,BCB,6,1990,"Castilleja miniata",0.5
TV070,1,T,BCB,6,1990,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1990,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1990,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1990,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,6,1991,"Achillea millefolium",1.2
TV070,1,T,BCB,6,1991,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1991,"Agrostis pallens",8.7
TV070,1,T,BCB,6,1991,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1991,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1991,"Aster ledophyllus",1.8
TV070,1,T,BCB,6,1991,"Carex paysonis",0.1
TV070,1,T,BCB,6,1991,"Carex phaeocephala",0.9
TV070,1,T,BCB,6,1991,"Carex rossii",0.9
TV070,1,T,BCB,6,1991,"Castilleja miniata",0.1
TV070,1,T,BCB,6,1991,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1991,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1991,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1991,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,6,1992,"Achillea millefolium",1.4
TV070,1,T,BCB,6,1992,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1992,"Agrostis pallens",11.6
TV070,1,T,BCB,6,1992,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1992,"Antennaria rosea",0.1
TV070,1,T,BCB,6,1992,"Aster ledophyllus",0.9
TV070,1,T,BCB,6,1992,"Carex paysonis",0.1
TV070,1,T,BCB,6,1992,"Carex phaeocephala",0.8
TV070,1,T,BCB,6,1992,"Carex rossii",1.3
TV070,1,T,BCB,6,1992,"Castilleja miniata",0.1
TV070,1,T,BCB,6,1992,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1992,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1992,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1992,"Eriogonum pyrolifolium",0.6
TV070,1,T,BCB,6,1994,"Achillea millefolium",0.9
TV070,1,T,BCB,6,1994,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1994,"Agrostis pallens",14.2
TV070,1,T,BCB,6,1994,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1994,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1994,"Aster ledophyllus",0.5
TV070,1,T,BCB,6,1994,"Carex paysonis",0.1
TV070,1,T,BCB,6,1994,"Carex phaeocephala",1.2
TV070,1,T,BCB,6,1994,"Carex rossii",2.0
TV070,1,T,BCB,6,1994,"Castilleja miniata",0.1
TV070,1,T,BCB,6,1994,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1994,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1994,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1994,"Eriogonum pyrolifolium",0.7
TV070,1,T,BCB,6,1996,"Achillea millefolium",0.3
TV070,1,T,BCB,6,1996,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1996,"Agrostis pallens",14.1
TV070,1,T,BCB,6,1996,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1996,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1996,"Aster ledophyllus",0.4
TV070,1,T,BCB,6,1996,"Carex paysonis",0.1
TV070,1,T,BCB,6,1996,"Carex phaeocephala",1.2
TV070,1,T,BCB,6,1996,"Carex rossii",1.2
TV070,1,T,BCB,6,1996,"Castilleja miniata",0.1
TV070,1,T,BCB,6,1996,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1996,"Danthonia intermedia",0.2
TV070,1,T,BCB,6,1996,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1996,"Eriogonum pyrolifolium",0.9
TV070,1,T,BCB,6,1997,"Achillea millefolium",0.5
TV070,1,T,BCB,6,1997,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1997,"Agrostis pallens",12.3
TV070,1,T,BCB,6,1997,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1997,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1997,"Aster ledophyllus",0.3
TV070,1,T,BCB,6,1997,"Carex paysonis",0.1
TV070,1,T,BCB,6,1997,"Carex phaeocephala",1.1
TV070,1,T,BCB,6,1997,"Carex rossii",0.8
TV070,1,T,BCB,6,1997,"Castilleja miniata",0.1
TV070,1,T,BCB,6,1997,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1997,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1997,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1997,"Eriogonum pyrolifolium",0.3
TV070,1,T,BCB,6,1998,"Achillea millefolium",0.5
TV070,1,T,BCB,6,1998,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1998,"Agrostis pallens",11.4
TV070,1,T,BCB,6,1998,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1998,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1998,"Aster ledophyllus",0.5
TV070,1,T,BCB,6,1998,"Carex paysonis",0.0
TV070,1,T,BCB,6,1998,"Carex phaeocephala",1.7
TV070,1,T,BCB,6,1998,"Carex rossii",1.6
TV070,1,T,BCB,6,1998,"Castilleja miniata",1.0
TV070,1,T,BCB,6,1998,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1998,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1998,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1998,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,6,1999,"Achillea millefolium",0.5
TV070,1,T,BCB,6,1999,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,1999,"Agrostis pallens",13.5
TV070,1,T,BCB,6,1999,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,1999,"Antennaria rosea",0.0
TV070,1,T,BCB,6,1999,"Aster ledophyllus",0.2
TV070,1,T,BCB,6,1999,"Carex paysonis",0.1
TV070,1,T,BCB,6,1999,"Carex phaeocephala",1.4
TV070,1,T,BCB,6,1999,"Carex rossii",0.4
TV070,1,T,BCB,6,1999,"Castilleja miniata",0.1
TV070,1,T,BCB,6,1999,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,1999,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,1999,"Elymus elymoides",0.1
TV070,1,T,BCB,6,1999,"Eriogonum pyrolifolium",0.8
TV070,1,T,BCB,6,2003,"Abies lasiocarpa",0.0
TV070,1,T,BCB,6,2003,"Achillea millefolium",0.1
TV070,1,T,BCB,6,2003,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,2003,"Agrostis pallens",9.9
TV070,1,T,BCB,6,2003,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,2003,"Antennaria rosea",0.0
TV070,1,T,BCB,6,2003,"Aster ledophyllus",0.2
TV070,1,T,BCB,6,2003,"Carex paysonis",0.0
TV070,1,T,BCB,6,2003,"Carex phaeocephala",1.1
TV070,1,T,BCB,6,2003,"Carex rossii",0.1
TV070,1,T,BCB,6,2003,"Carex spectabilis",0.1
TV070,1,T,BCB,6,2003,"Castilleja miniata",0.1
TV070,1,T,BCB,6,2003,"Cistanthe umbellata",0.1
TV070,1,T,BCB,6,2003,"Danthonia intermedia",0.1
TV070,1,T,BCB,6,2003,"Deschampsia caespitosa",0.0
TV070,1,T,BCB,6,2003,"Elymus elymoides",0.1
TV070,1,T,BCB,6,2003,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,6,2004,"Abies lasiocarpa",0.1
TV070,1,T,BCB,6,2004,"Achillea millefolium",0.3
TV070,1,T,BCB,6,2004,"Achnatherum occidentale",0.0
TV070,1,T,BCB,6,2004,"Agrostis pallens",8.5
TV070,1,T,BCB,6,2004,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,2004,"Antennaria rosea",0.0
TV070,1,T,BCB,6,2004,"Aster ledophyllus",0.5
TV070,1,T,BCB,6,2004,"Carex paysonis",0.0
TV070,1,T,BCB,6,2004,"Carex phaeocephala",1.3
TV070,1,T,BCB,6,2004,"Carex rossii",0.6
TV070,1,T,BCB,6,2004,"Carex spectabilis",0.0
TV070,1,T,BCB,6,2004,"Castilleja miniata",0.1
TV070,1,T,BCB,6,2004,"Cistanthe umbellata",0.0
TV070,1,T,BCB,6,2004,"Danthonia intermedia",0.0
TV070,1,T,BCB,6,2004,"Deschampsia caespitosa",0.7
TV070,1,T,BCB,6,2004,"Elymus elymoides",0.1
TV070,1,T,BCB,6,2004,"Eriogonum pyrolifolium",0.4
TV070,1,T,BCB,6,2005,"Abies lasiocarpa",0.0
TV070,1,T,BCB,6,2005,"Achillea millefolium",0.1
TV070,1,T,BCB,6,2005,"Achnatherum occidentale",0.1
TV070,1,T,BCB,6,2005,"Agrostis pallens",10.5
TV070,1,T,BCB,6,2005,"Antennaria microphylla",0.1
TV070,1,T,BCB,6,2005,"Antennaria rosea",0.0
TV070,1,T,BCB,6,2005,"Aster ledophyllus",0.1
TV070,1,T,BCB,6,2005,"Carex paysonis",0.0
TV070,1,T,BCB,6,2005,"Carex phaeocephala",1.5
TV070,1,T,BCB,6,2005,"Carex rossii",0.0
TV070,1,T,BCB,6,2005,"Carex spectabilis",0.0
TV070,1,T,BCB,6,2005,"Castilleja miniata",0.0
TV070,1,T,BCB,6,2005,"Cistanthe umbellata",0.0
TV070,1,T,BCB,6,2005,"Danthonia intermedia",1.0
TV070,1,T,BCB,6,2005,"Deschampsia caespitosa",0.0
TV070,1,T,BCB,6,2005,"Elymus elymoides",0.1
TV070,1,T,BCB,6,2005,"Eriogonum pyrolifolium",0.5
TV070,1,T,BCB,7,1980,"Achillea millefolium",0.0
TV070,1,T,BCB,7,1980,"Achnatherum occidentale",0.1
TV070,1,T,BCB,7,1980,"Agoseris aurantiaca",0.0
TV070,1,T,BCB,7,1980,"Agrostis pallens",3.0
TV070,1,T,BCB,7,1980,"Antennaria microphylla",0.1
TV070,1,T,BCB,7,1980,"Antennaria rosea",0.0
TV070,1,T,BCB,7,1980,"Aster ledophyllus",0.1
TV070,1,T,BCB,7,1980,"Carex mertensii",0.0
TV070,1,T,BCB,7,1980,"Carex phaeocephala",0.0
TV070,1,T,BCB,7,1980,"Carex rossii",0.1
TV070,1,T,BCB,7,1980,"Castilleja miniata",0.1
TV070,1,T,BCB,7,1980,"Cistanthe umbellata",0.1
TV070,1,T,BCB,7,1980,"Danthonia intermedia",0.0
TV070,1,T,BCB,7,1980,"Elymus elymoides",0.0
TV070,1,T,BCB,7,1980,"Eriogonum pyrolifolium",1.9
TV070,1,T,BCB,7,1981,"Achillea millefolium",0.1
TV070,1,T,BCB,7,1981,"Achnatherum occidentale",0.2
TV070,1,T,BCB,7,1981,"Agoseris aurantiaca",0.0
TV070,1,T,BCB,7,1981,"Agrostis pallens",8.0
TV070,1,T,BCB,7,1981,"Antennaria microphylla",0.2
TV070,1,T,BCB,7,1981,"Antennaria rosea",0.0
TV070,1,T,BCB,7,1981,"Aster ledophyllus",0.3
TV070,1,T,BCB,7,1981,"Carex mertensii",0.0
TV070,1,T,BCB,7,1981,"Carex phaeocephala",0.0
TV070,1,T,BCB,7,1981,"Carex rossii",0.1
TV070,1,T,BCB,7,1981,"Castilleja miniata",0.1
TV070,1,T,BCB,7,1981,"Cistanthe umbellata",0.1
TV070,1,T,BCB,7,1981,"Danthonia intermedia",0.0
TV070,1,T,BCB,7,1981,"Elymus elymoides",0.1
TV070,1,T,BCB,7,1981,"Eriogonum pyrolifolium",4.3
TV070,1,T,BCB,7,1982,"Achillea millefolium",0.1
TV070,1,T,BCB,7,1982,"Achnatherum occidentale",0.3
TV070,1,T,BCB,7,1982,"Agoseris aurantiaca",0.0
TV070,1,T,BCB,7,1982,"Agrostis pallens",6.5
TV070,1,T,BCB,7,1982,"Antennaria microphylla",0.5
TV070,1,T,BCB,7,1982,"Antennaria rosea",0.0
TV070,1,T,BCB,7,1982,"Aster ledophyllus",0.3
TV070,1,T,BCB,7,1982,"Carex mertensii",0.0
TV070,1,T,BCB,7,1982,"Carex phaeocephala",0.0
TV070,1,T,BCB,7,1982,"Carex rossii",0.1
TV070,1,T,BCB,7,1982,"Castilleja miniata",0.1
TV070,1,T,BCB,7,1982,"Cistanthe umbellata",0.1
TV070,1,T,BCB,7,1982,"Danthonia intermedia",0.0
TV070,1,T,BCB,7,1982,"Elymus elymoides",0.1
TV070,1,T,BCB,7,1982,"Eriogonum pyrolifolium",4.3
TV070,1,T,BCB,7,1983,"Achillea millefolium",0.0
TV070,1,T,BCB,7,1983,"Achnatherum occidentale",0.3
TV070,1,T,BCB,7,1983,"Agoseris aurantiaca",0.0
