"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",8,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T16",NA,"forneo1","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"forsub3","count",4,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"lasumb","count",5,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T16",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T16",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T16",NA,"forsub3","count",4,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T16",NA,"forsub2","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"forase","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T16",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"forneo1","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T16",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T16",NA,"forsub2","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T17",NA,"campen","count",5,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"myrnea","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"campen","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"camnov","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_control","manipulated community",NA,"T17",NA,"camnov","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T17",NA,"campen","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T17",NA,"camnov","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"myrpun","count",3,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T17",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T17",NA,"campen","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_control","manipulated community",NA,"T17",NA,"lasali","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_control","manipulated community",NA,"T17",NA,"campen","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_control","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"campen","count",5,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"camnov","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T17",NA,"myrdet","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T17",NA,"campen","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T17",NA,"campen","count",2,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T17",NA,"campen","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T17",NA,"campen","count",2,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T17",NA,"campen","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T17",NA,"stebre","count",2,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","08","18","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T17",NA,"campen","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T17",NA,"forsub3","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T17",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T17",NA,"lasumb","count",32,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",6,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T17",NA,"aphpic","count",10,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T17",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","08","18","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T17",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T18",NA,"lasali","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T18",NA,"camnov","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T18",NA,"myrpun","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"aphpic","count",3,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"camnov","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"campen","count",2,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"forase","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"myrscu","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"myrscu","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T18",NA,"forsub3","count",2,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T18",NA,"myrscu","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T18",NA,"myrpun","count",3,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T18",NA,"tapses","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"campen","count",3,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"steimp","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",5,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","A","log_control","manipulated community",NA,"T18",NA,"campen","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"aphpic","count",3,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"campen","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_control","manipulated community",NA,"T18",NA,"steimp","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"camnov","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"campen","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"forsub3","count",21,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T18",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T18",NA,"forneo1","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T18",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T18",NA,"myrscu","count",4,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",4,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T18",NA,"campen","count",4,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T18",NA,"steimp","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T18",NA,"steimp","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T18",NA,"aphpic","count",3,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T18",NA,"aphpic","count",12,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T18",NA,"forlas","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T18",NA,"myrpun","count",2,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T18",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","06","07","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T18",NA,"myrpun","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T18",NA,"campen","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T18",NA,"campen","count",2,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T18",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","06","07","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T18",NA,"myrpun","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T19",NA,"campen","count",19,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T19",NA,"myrpun","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T19",NA,"myrsmi","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T19",NA,"campen","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T19",NA,"tapses","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","A","log_control","manipulated community",NA,"T19",NA,"campen","count",4,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","A","log_control","manipulated community",NA,"T19",NA,"myrpun","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","A","log_control","manipulated community",NA,"T19",NA,"myrsmi","count",2,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T19",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T19",NA,"campen","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T19",NA,"myrsmi","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","B","log_control","manipulated community",NA,"T19",NA,"aphpic","count",3,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","B","log_control","manipulated community",NA,"T19",NA,"forsub2","count",6,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","B","log_control","manipulated community",NA,"T19",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T19",NA,"campen","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T19",NA,"tapses","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T19",NA,"campen","count",7,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T19",NA,"campen","count",2,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T19",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T19",NA,"camnov","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T19",NA,"campen","count",2,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","B","log_control","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","B","log_control","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","B","log_control","manipulated community",NA,"T19",NA,"campen","count",2,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T19",NA,"campen","count",6,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T19",NA,"forsub3","count",7,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T19",NA,"aphpic","count",4,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T19",NA,"campen","count",2,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T19",NA,"campen","count",2,"count",NA
