year,site,block,plot,subplot,treatment,species,value,dataset_id,timepoints,design,time_since_disturbance,treatment_type,realm,taxon,metric,unit,comment
2016,West,TSA,1,1,control,Insect,3,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Fabricia.sabella,11,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Manayunkia.aestuarina,145,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Captiella.capitata,27,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Streblospio.benedicti,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Polydora.cornuta,5,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Total.polychaetes,189,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Cernosvitoviella.immota,90,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Unidentified.oligochaetes,11,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Hargeria.rapax,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Ceratopogonidae,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Dolichopodidae,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Insect,3,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Gastropoda,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,1,2,control,Turbellaria,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Fabricia.sabella,12,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Manayunkia.aestuarina,198,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Captiella.capitata,38,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Polydora.cornuta,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Total.polychaetes,249,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Cernosvitoviella.immota,169,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Unidentified.oligochaetes,28,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,amphipods,3,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Insect,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Gastropoda,3,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Psuedoscorpion,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,1,control,Nematostella.vectensis,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Fabricia.sabella,15,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Manayunkia.aestuarina,133,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Eteone.heteropoda,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Captiella.capitata,19,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Streblospio.benedicti,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Polydora.cornuta,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Total.polychaetes,170,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Cernosvitoviella.immota,68,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Unidentified.oligochaetes,4,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Dolichopodidae,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Insect,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Gastropoda,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Springtail,9,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,2,2,control,Psuedoscorpion,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Fabricia.sabella,17,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Manayunkia.aestuarina,169,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Captiella.capitata,32,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Streblospio.benedicti,6,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Polydora.cornuta,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Total.polychaetes,225,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Cernosvitoviella.immota,98,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Unidentified.oligochaetes,14,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,amphipods,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Hargeria.rapax,4,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Dolichopodidae,6,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,1,control,Insect,4,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Fabricia.sabella,10,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Manayunkia.aestuarina,121,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Eteone.heteropoda,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Captiella.capitata,13,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Streblospio.benedicti,3,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Polydora.cornuta,7,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Total.polychaetes,155,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Cernosvitoviella.immota,99,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Unidentified.oligochaetes,13,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Hargeria.rapax,1,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Dolichopodidae,4,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Insect,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Gastropoda,5,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Springtail,3,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2016,West,TSA,3,2,control,Psuedoscorpion,2,johnson_2019,T12,AC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Manayunkia.aestuarina,16,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Eteone.heteropoda,6,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Streblospio.benedicti,113,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Hobsonia.florida,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Paranais.litoralis,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Unidentified.oligochaetes,10,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Edotea.triloba,10,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Ceratopogonidae,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Bivalve,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Gastropoda,8,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Mites,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,flatworm,16,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,1,nutrient addition,Nemertea,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Manayunkia.aestuarina,5,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Eteone.heteropoda,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Streblospio.benedicti,57,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Hobsonia.florida,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Cernosvitoviella.immota,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Unidentified.oligochaetes,15,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Ceratopogonidae,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Gastropoda,5,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Springtail,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,1,2,nutrient addition,Nemertea,6,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Manayunkia.aestuarina,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Eteone.heteropoda,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Streblospio.benedicti,100,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Polydora.cornuta,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Hobsonia.florida,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Paranais.litoralis,7,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Cernosvitoviella.immota,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Unidentified.oligochaetes,57,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Ceratopogonidae,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,Gastropoda,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,1,nutrient addition,flatworm,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Fabricia.sabella,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Manayunkia.aestuarina,14,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Eteone.heteropoda,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Streblospio.benedicti,86,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Polydora.cornuta,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Hobsonia.florida,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Paranais.litoralis,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Unidentified.oligochaetes,33,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Bivalve,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Gastropoda,14,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,flatworm,11,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,2,2,nutrient addition,Nematostella.vectensis,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,1,nutrient addition,Manayunkia.aestuarina,13,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,1,nutrient addition,Streblospio.benedicti,95,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
