lakeid,year4,sample_date,station,species_code,species,number_per_liter
"LR",1986,1986-09-29,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.95
"LR",1986,1986-09-29,1,30402,"LEPTODIAPTOMUS MINUTUS",7.72
"LR",1986,1986-08-18,1,61807,"KERATELLA SERRULATA",0.20
"LR",1986,1986-08-18,1,61808,"KERATELLA TAUROCEPHALA",12.36
"LR",1986,1986-08-18,1,61900,"LECANE",0.30
"LR",1986,1986-08-18,1,63004,"POLYARTHRA REMATA",3.18
"LR",1986,1986-08-18,1,63005,"POLYARTHRA VULGARIS",3.30
"LR",1986,1986-08-18,1,63602,"TRICHOCERCA BIROSTRIS",0.08
"LR",1986,1986-08-18,1,63603,"TRICHOCERCA CYLINDRICA",9.78
"LR",1986,1986-09-02,1,10000,"COPEPOD NAUPLII",32.23
"LR",1986,1986-09-02,1,20601,"MESOCYCLOPS EDAX",2.30
"LR",1986,1986-09-02,1,20701,"ORTHOCYCLOPS MODESTUS",1.07
"LR",1986,1986-09-02,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.66
"LR",1986,1986-09-02,1,30402,"LEPTODIAPTOMUS MINUTUS",2.43
"LR",1986,1986-09-02,1,51102,"DAPHNIA DUBIA",3.16
"LR",1986,1986-09-02,1,51105,"DAPHNIA PARVULA",1.29
"LR",1986,1986-09-02,1,51130,"DAPHNIA PULICARIA",3.94
"LR",1986,1986-09-02,1,51801,"HOLOPEDIUM GIBBERUM",1.94
"LR",1986,1986-09-02,1,60200,"ASCOMORPHA",0.13
"LR",1986,1986-09-02,1,60601,"COLLOTHECA MUTABILIS",1.01
"LR",1986,1986-09-02,1,60800,"CONOCHILOIDES",0.88
"LR",1986,1986-09-02,1,60900,"CONOCHILUS",17.29
"LR",1986,1986-09-02,1,61501,"GASTROPUS HYPTOPUS",2.85
"LR",1986,1986-09-02,1,61502,"GASTROPUS STYLIFER",9.70
"LR",1986,1986-09-02,1,61701,"KELLICOTTIA BOSTONIENSIS",0.50
"LR",1986,1986-09-02,1,61702,"KELLICOTTIA LONGISPINA",1.05
"LR",1986,1986-09-02,1,61801,"KERATELLA COCHLEARIS",0.43
"LR",1986,1986-09-02,1,61803,"KERATELLA CRASSA",0.74
"LR",1986,1986-09-02,1,61808,"KERATELLA TAUROCEPHALA",17.19
"LR",1986,1986-09-02,1,61900,"LECANE",0.35
"LR",1986,1986-09-02,1,63004,"POLYARTHRA REMATA",7.62
"LR",1986,1986-09-02,1,63005,"POLYARTHRA VULGARIS",21.42
"LR",1986,1986-09-02,1,63602,"TRICHOCERCA BIROSTRIS",0.35
"LR",1986,1986-08-04,1,61701,"KELLICOTTIA BOSTONIENSIS",0.16
"LR",1986,1986-08-04,1,61702,"KELLICOTTIA LONGISPINA",0.82
"LR",1986,1986-08-04,1,61801,"KERATELLA COCHLEARIS",1.36
"LR",1986,1986-08-04,1,61807,"KERATELLA SERRULATA",0.08
"LR",1986,1986-08-04,1,61808,"KERATELLA TAUROCEPHALA",14.62
"LR",1986,1986-08-04,1,61900,"LECANE",0.56
"LR",1986,1986-08-04,1,63004,"POLYARTHRA REMATA",2.83
"LR",1986,1986-08-04,1,63005,"POLYARTHRA VULGARIS",7.61
"LR",1986,1986-08-04,1,63600,"TRICHOCERCA",0.08
"LR",1986,1986-08-04,1,63602,"TRICHOCERCA BIROSTRIS",1.26
"LR",1986,1986-08-04,1,63603,"TRICHOCERCA CYLINDRICA",25.46
"LR",1986,1986-08-18,1,10000,"COPEPOD NAUPLII",36.92
"LR",1986,1986-08-18,1,20302,"DIACYCLOPS THOMASI",1.16
"LR",1986,1986-08-18,1,20601,"MESOCYCLOPS EDAX",5.79
"LR",1986,1986-08-18,1,20701,"ORTHOCYCLOPS MODESTUS",0.23
"LR",1986,1986-08-18,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.09
"LR",1986,1986-08-18,1,30402,"LEPTODIAPTOMUS MINUTUS",3.26
"LR",1986,1986-08-18,1,51102,"DAPHNIA DUBIA",9.85
"LR",1986,1986-08-18,1,51105,"DAPHNIA PARVULA",1.50
"LR",1986,1986-08-18,1,51130,"DAPHNIA PULICARIA",5.76
"LR",1986,1986-08-18,1,51202,"DIAPHANOSOMA BIRGEI",1.62
"LR",1986,1986-08-18,1,51801,"HOLOPEDIUM GIBBERUM",0.64
"LR",1986,1986-08-18,1,53001,"POLYPHEMUS PEDICULUS",0.26
"LR",1986,1986-08-18,1,60200,"ASCOMORPHA",1.62
"LR",1986,1986-08-18,1,60800,"CONOCHILOIDES",0.60
"LR",1986,1986-08-18,1,60900,"CONOCHILUS",6.96
"LR",1986,1986-08-18,1,61502,"GASTROPUS STYLIFER",2.30
"LR",1986,1986-08-18,1,61701,"KELLICOTTIA BOSTONIENSIS",24.88
"LR",1986,1986-08-18,1,61702,"KELLICOTTIA LONGISPINA",2.00
"LR",1986,1986-08-18,1,61801,"KERATELLA COCHLEARIS",16.46
"LR",1986,1986-08-18,1,61803,"KERATELLA CRASSA",0.72
"LR",1986,1986-07-31,1,30402,"LEPTODIAPTOMUS MINUTUS",9.58
"LR",1986,1986-07-31,1,50700,"BOSMINIDAE",0.70
"LR",1986,1986-07-31,1,51102,"DAPHNIA DUBIA",10.19
"LR",1986,1986-07-31,1,51105,"DAPHNIA PARVULA",0.40
"LR",1986,1986-07-31,1,51130,"DAPHNIA PULICARIA",2.62
"LR",1986,1986-07-31,1,51202,"DIAPHANOSOMA BIRGEI",5.23
"LR",1986,1986-07-31,1,51801,"HOLOPEDIUM GIBBERUM",1.44
"LR",1986,1986-07-31,1,60202,"ASCOMORPHA OVALIS",0.74
"LR",1986,1986-07-31,1,60900,"CONOCHILUS",102.84
"LR",1986,1986-07-31,1,61502,"GASTROPUS STYLIFER",16.37
"LR",1986,1986-07-31,1,61801,"KERATELLA COCHLEARIS",0.74
"LR",1986,1986-07-31,1,61808,"KERATELLA TAUROCEPHALA",29.23
"LR",1986,1986-07-31,1,62400,"MONOSTYLA",0.74
"LR",1986,1986-07-31,1,63004,"POLYARTHRA REMATA",5.05
"LR",1986,1986-07-31,1,63005,"POLYARTHRA VULGARIS",6.91
"LR",1986,1986-07-31,1,63603,"TRICHOCERCA CYLINDRICA",20.34
"LR",1986,1986-08-04,1,10000,"COPEPOD NAUPLII",25.96
"LR",1986,1986-08-04,1,20302,"DIACYCLOPS THOMASI",0.08
"LR",1986,1986-08-04,1,20601,"MESOCYCLOPS EDAX",2.73
"LR",1986,1986-08-04,1,20701,"ORTHOCYCLOPS MODESTUS",1.22
"LR",1986,1986-08-04,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.52
"LR",1986,1986-08-04,1,30402,"LEPTODIAPTOMUS MINUTUS",7.34
"LR",1986,1986-08-04,1,51102,"DAPHNIA DUBIA",9.10
"LR",1986,1986-08-04,1,51105,"DAPHNIA PARVULA",5.84
"LR",1986,1986-08-04,1,51130,"DAPHNIA PULICARIA",1.78
"LR",1986,1986-08-04,1,51202,"DIAPHANOSOMA BIRGEI",2.58
"LR",1986,1986-08-04,1,51801,"HOLOPEDIUM GIBBERUM",3.58
"LR",1986,1986-08-04,1,60200,"ASCOMORPHA",0.92
"LR",1986,1986-08-04,1,60601,"COLLOTHECA MUTABILIS",1.92
"LR",1986,1986-08-04,1,60800,"CONOCHILOIDES",0.08
"LR",1986,1986-08-04,1,60900,"CONOCHILUS",33.75
"LR",1986,1986-08-04,1,61502,"GASTROPUS STYLIFER",14.80
"LR",1986,1986-07-21,1,30402,"LEPTODIAPTOMUS MINUTUS",16.67
"LR",1986,1986-07-21,1,50700,"BOSMINIDAE",1.47
"LR",1986,1986-07-21,1,51102,"DAPHNIA DUBIA",6.36
"LR",1986,1986-07-21,1,51105,"DAPHNIA PARVULA",1.71
"LR",1986,1986-07-21,1,51130,"DAPHNIA PULICARIA",3.54
"LR",1986,1986-07-21,1,51202,"DIAPHANOSOMA BIRGEI",1.31
"LR",1986,1986-07-21,1,51801,"HOLOPEDIUM GIBBERUM",2.87
"LR",1986,1986-07-21,1,60200,"ASCOMORPHA",0.35
"LR",1986,1986-07-21,1,60601,"COLLOTHECA MUTABILIS",0.30
"LR",1986,1986-07-21,1,60800,"CONOCHILOIDES",0.08
"LR",1986,1986-07-21,1,60900,"CONOCHILUS",83.44
"LR",1986,1986-07-21,1,61501,"GASTROPUS HYPTOPUS",0.04
"LR",1986,1986-07-21,1,61502,"GASTROPUS STYLIFER",34.11
"LR",1986,1986-07-21,1,61701,"KELLICOTTIA BOSTONIENSIS",0.08
"LR",1986,1986-07-21,1,61702,"KELLICOTTIA LONGISPINA",5.64
"LR",1986,1986-07-21,1,61801,"KERATELLA COCHLEARIS",8.38
"LR",1986,1986-07-21,1,61803,"KERATELLA CRASSA",0.56
"LR",1986,1986-07-21,1,61807,"KERATELLA SERRULATA",0.04
"LR",1986,1986-07-21,1,61808,"KERATELLA TAUROCEPHALA",31.04
"LR",1986,1986-07-21,1,61900,"LECANE",0.86
"LR",1986,1986-07-21,1,62400,"MONOSTYLA",0.35
"LR",1986,1986-07-21,1,63004,"POLYARTHRA REMATA",6.47
"LR",1986,1986-07-21,1,63005,"POLYARTHRA VULGARIS",12.04
"LR",1986,1986-07-21,1,63602,"TRICHOCERCA BIROSTRIS",1.44
"LR",1986,1986-07-21,1,63603,"TRICHOCERCA CYLINDRICA",3.24
"LR",1986,1986-07-21,1,80002,"UNKNOWN ROTIFER",0.04
"LR",1986,1986-07-31,1,10000,"COPEPOD NAUPLII",20.89
"LR",1986,1986-07-31,1,20302,"DIACYCLOPS THOMASI",0.40
"LR",1986,1986-07-31,1,20601,"MESOCYCLOPS EDAX",5.18
"LR",1986,1986-07-31,1,20701,"ORTHOCYCLOPS MODESTUS",0.40
"LR",1986,1986-07-31,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.30
"LR",1986,1986-06-23,1,63005,"POLYARTHRA VULGARIS",33.23
"LR",1986,1986-06-23,1,63602,"TRICHOCERCA BIROSTRIS",0.09
"LR",1986,1986-07-07,1,10000,"COPEPOD NAUPLII",50.81
"LR",1986,1986-07-07,1,20302,"DIACYCLOPS THOMASI",0.95
"LR",1986,1986-07-07,1,20601,"MESOCYCLOPS EDAX",0.95
"LR",1986,1986-07-07,1,20701,"ORTHOCYCLOPS MODESTUS",0.10
"LR",1986,1986-07-07,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.74
"LR",1986,1986-07-07,1,30402,"LEPTODIAPTOMUS MINUTUS",18.06
"LR",1986,1986-07-07,1,51102,"DAPHNIA DUBIA",7.46
"LR",1986,1986-07-07,1,51105,"DAPHNIA PARVULA",0.84
"LR",1986,1986-07-07,1,51130,"DAPHNIA PULICARIA",1.71
"LR",1986,1986-07-07,1,51202,"DIAPHANOSOMA BIRGEI",5.95
"LR",1986,1986-07-07,1,51801,"HOLOPEDIUM GIBBERUM",2.46
"LR",1986,1986-07-07,1,60200,"ASCOMORPHA",2.26
"LR",1986,1986-07-07,1,60601,"COLLOTHECA MUTABILIS",2.04
"LR",1986,1986-07-07,1,60800,"CONOCHILOIDES",1.88
"LR",1986,1986-07-07,1,60900,"CONOCHILUS",61.23
"LR",1986,1986-07-07,1,61501,"GASTROPUS HYPTOPUS",0.29
"LR",1986,1986-07-07,1,61502,"GASTROPUS STYLIFER",50.78
"LR",1986,1986-07-07,1,61701,"KELLICOTTIA BOSTONIENSIS",2.90
"LR",1986,1986-07-07,1,61702,"KELLICOTTIA LONGISPINA",3.78
"LR",1986,1986-07-07,1,61801,"KERATELLA COCHLEARIS",70.69
"LR",1986,1986-07-07,1,61803,"KERATELLA CRASSA",2.35
"LR",1986,1986-07-07,1,61808,"KERATELLA TAUROCEPHALA",24.98
"LR",1986,1986-07-07,1,61900,"LECANE",0.10
"LR",1986,1986-07-07,1,63004,"POLYARTHRA REMATA",3.11
"LR",1986,1986-07-07,1,63005,"POLYARTHRA VULGARIS",18.36
"LR",1986,1986-07-07,1,63603,"TRICHOCERCA CYLINDRICA",0.74
"LR",1986,1986-07-21,1,10000,"COPEPOD NAUPLII",46.19
"LR",1986,1986-07-21,1,20701,"ORTHOCYCLOPS MODESTUS",8.94
"LR",1986,1986-07-21,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.60
"LR",1986,1986-06-10,1,61701,"KELLICOTTIA BOSTONIENSIS",83.78
"LR",1986,1986-06-10,1,61702,"KELLICOTTIA LONGISPINA",146.19
"LR",1986,1986-06-10,1,61801,"KERATELLA COCHLEARIS",1521.83
"LR",1986,1986-06-10,1,61803,"KERATELLA CRASSA",6.29
"LR",1986,1986-06-10,1,61808,"KERATELLA TAUROCEPHALA",149.30
"LR",1986,1986-06-10,1,62400,"MONOSTYLA",0.71
"LR",1986,1986-06-10,1,63004,"POLYARTHRA REMATA",21.69
"LR",1986,1986-06-10,1,63005,"POLYARTHRA VULGARIS",242.90
"LR",1986,1986-06-10,1,63602,"TRICHOCERCA BIROSTRIS",1.21
"LR",1986,1986-06-10,1,63603,"TRICHOCERCA CYLINDRICA",1.41
"LR",1986,1986-06-23,1,10000,"COPEPOD NAUPLII",51.24
"LR",1986,1986-06-23,1,20302,"DIACYCLOPS THOMASI",2.25
"LR",1986,1986-06-23,1,20601,"MESOCYCLOPS EDAX",0.69
"LR",1986,1986-06-23,1,20701,"ORTHOCYCLOPS MODESTUS",1.41
"LR",1986,1986-06-23,1,30402,"LEPTODIAPTOMUS MINUTUS",13.31
"LR",1986,1986-06-23,1,50700,"BOSMINIDAE",1.86
"LR",1986,1986-06-23,1,51102,"DAPHNIA DUBIA",4.34
"LR",1986,1986-06-23,1,51105,"DAPHNIA PARVULA",0.37
"LR",1986,1986-06-23,1,51202,"DIAPHANOSOMA BIRGEI",6.85
"LR",1986,1986-06-23,1,51801,"HOLOPEDIUM GIBBERUM",2.34
"LR",1986,1986-06-23,1,60601,"COLLOTHECA MUTABILIS",0.27
"LR",1986,1986-06-23,1,60800,"CONOCHILOIDES",3.60
"LR",1986,1986-06-23,1,60900,"CONOCHILUS",24.89
"LR",1986,1986-06-23,1,61502,"GASTROPUS STYLIFER",9.53
"LR",1986,1986-06-23,1,61701,"KELLICOTTIA BOSTONIENSIS",1.10
"LR",1986,1986-06-23,1,61702,"KELLICOTTIA LONGISPINA",36.12
"LR",1986,1986-06-23,1,61801,"KERATELLA COCHLEARIS",72.76
"LR",1986,1986-06-23,1,61803,"KERATELLA CRASSA",4.72
"LR",1986,1986-06-23,1,61808,"KERATELLA TAUROCEPHALA",86.83
"LR",1986,1986-06-23,1,61900,"LECANE",0.09
"LR",1986,1986-06-23,1,63004,"POLYARTHRA REMATA",8.15
"LR",1986,1986-05-27,1,60800,"CONOCHILOIDES",20.01
"LR",1986,1986-05-27,1,60900,"CONOCHILUS",490.74
"LR",1986,1986-05-27,1,61501,"GASTROPUS HYPTOPUS",0.11
"LR",1986,1986-05-27,1,61502,"GASTROPUS STYLIFER",15.53
"LR",1986,1986-05-27,1,61701,"KELLICOTTIA BOSTONIENSIS",17.71
"LR",1986,1986-05-27,1,61702,"KELLICOTTIA LONGISPINA",65.27
"LR",1986,1986-05-27,1,61801,"KERATELLA COCHLEARIS",256.29
"LR",1986,1986-05-27,1,61803,"KERATELLA CRASSA",2.53
"LR",1986,1986-05-27,1,61805,"KERATELLA HIEMALIS",0.11
"LR",1986,1986-05-27,1,61808,"KERATELLA TAUROCEPHALA",105.93
"LR",1986,1986-05-27,1,61900,"LECANE",0.91
"LR",1986,1986-05-27,1,63004,"POLYARTHRA REMATA",85.76
"LR",1986,1986-05-27,1,63005,"POLYARTHRA VULGARIS",127.48
"LR",1986,1986-05-27,1,63602,"TRICHOCERCA BIROSTRIS",11.80
"LR",1986,1986-05-27,1,80002,"UNKNOWN ROTIFER",0.91
"LR",1986,1986-06-10,1,10000,"COPEPOD NAUPLII",56.60
"LR",1986,1986-06-10,1,20302,"DIACYCLOPS THOMASI",4.07
"LR",1986,1986-06-10,1,20601,"MESOCYCLOPS EDAX",4.23
"LR",1986,1986-06-10,1,20701,"ORTHOCYCLOPS MODESTUS",1.40
"LR",1986,1986-06-10,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.18
"LR",1986,1986-06-10,1,30201,"EPISCHURA LACUSTRIS",0.09
"LR",1986,1986-06-10,1,30402,"LEPTODIAPTOMUS MINUTUS",23.30
"LR",1986,1986-06-10,1,50700,"BOSMINIDAE",3.21
"LR",1986,1986-06-10,1,51102,"DAPHNIA DUBIA",2.62
"LR",1986,1986-06-10,1,51105,"DAPHNIA PARVULA",0.09
"LR",1986,1986-06-10,1,51202,"DIAPHANOSOMA BIRGEI",1.41
"LR",1986,1986-06-10,1,51801,"HOLOPEDIUM GIBBERUM",3.85
"LR",1986,1986-06-10,1,60200,"ASCOMORPHA",0.80
"LR",1986,1986-06-10,1,60300,"ASPLANCHNA",0.71
"LR",1986,1986-06-10,1,60800,"CONOCHILOIDES",30.75
"LR",1986,1986-06-10,1,60900,"CONOCHILUS",57.84
"LR",1986,1986-06-10,1,61502,"GASTROPUS STYLIFER",42.30
"LR",1986,1986-05-13,1,20601,"MESOCYCLOPS EDAX",0.91
"LR",1986,1986-05-13,1,20701,"ORTHOCYCLOPS MODESTUS",0.91
"LR",1986,1986-05-13,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.73
"LR",1986,1986-05-13,1,30402,"LEPTODIAPTOMUS MINUTUS",38.23
"LR",1986,1986-05-13,1,50700,"BOSMINIDAE",1.93
"LR",1986,1986-05-13,1,51801,"HOLOPEDIUM GIBBERUM",4.88
"LR",1986,1986-05-13,1,60800,"CONOCHILOIDES",1.81
"LR",1986,1986-05-13,1,60900,"CONOCHILUS",85.47
"LR",1986,1986-05-13,1,61501,"GASTROPUS HYPTOPUS",7.31
"LR",1986,1986-05-13,1,61502,"GASTROPUS STYLIFER",11.17
"LR",1986,1986-05-13,1,61701,"KELLICOTTIA BOSTONIENSIS",9.46
"LR",1986,1986-05-13,1,61702,"KELLICOTTIA LONGISPINA",90.55
"LR",1986,1986-05-13,1,61801,"KERATELLA COCHLEARIS",1424.44
"LR",1986,1986-05-13,1,61803,"KERATELLA CRASSA",4.36
"LR",1986,1986-05-13,1,61805,"KERATELLA HIEMALIS",9.77
"LR",1986,1986-05-13,1,61808,"KERATELLA TAUROCEPHALA",83.08
"LR",1986,1986-05-13,1,61900,"LECANE",0.78
"LR",1986,1986-05-13,1,63001,"POLYARTHRA DOLICHOPTERA",0.78
"LR",1986,1986-05-13,1,63004,"POLYARTHRA REMATA",80.10
"LR",1986,1986-05-13,1,63005,"POLYARTHRA VULGARIS",141.83
"LR",1986,1986-05-13,1,63602,"TRICHOCERCA BIROSTRIS",9.68
"LR",1986,1986-05-13,1,63603,"TRICHOCERCA CYLINDRICA",0.78
"LR",1986,1986-05-27,1,10000,"COPEPOD NAUPLII",65.89
"LR",1986,1986-05-27,1,20302,"DIACYCLOPS THOMASI",6.34
"LR",1986,1986-05-27,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.11
"LR",1986,1986-05-27,1,30402,"LEPTODIAPTOMUS MINUTUS",24.01
"LR",1986,1986-05-27,1,50700,"BOSMINIDAE",4.94
"LR",1986,1986-05-27,1,51102,"DAPHNIA DUBIA",1.82
"LR",1986,1986-05-27,1,51202,"DIAPHANOSOMA BIRGEI",0.91
"LR",1986,1986-05-27,1,51801,"HOLOPEDIUM GIBBERUM",8.20
"LR",1986,1986-05-27,1,60300,"ASPLANCHNA",0.91
"LR",1986,1986-04-17,1,61900,"LECANE",2.61
"LR",1986,1986-04-17,1,63001,"POLYARTHRA DOLICHOPTERA",1.38
"LR",1986,1986-04-17,1,63004,"POLYARTHRA REMATA",4.15
"LR",1986,1986-04-17,1,63005,"POLYARTHRA VULGARIS",9.04
"LR",1986,1986-04-17,1,63602,"TRICHOCERCA BIROSTRIS",0.08
"LR",1986,1986-04-30,1,10000,"COPEPOD NAUPLII",24.96
"LR",1986,1986-04-30,1,20302,"DIACYCLOPS THOMASI",62.43
"LR",1986,1986-04-30,1,20601,"MESOCYCLOPS EDAX",1.41
"LR",1986,1986-04-30,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.60
"LR",1986,1986-04-30,1,30402,"LEPTODIAPTOMUS MINUTUS",24.12
"LR",1986,1986-04-30,1,50700,"BOSMINIDAE",4.96
"LR",1986,1986-04-30,1,51801,"HOLOPEDIUM GIBBERUM",1.25
"LR",1986,1986-04-30,1,60800,"CONOCHILOIDES",36.00
"LR",1986,1986-04-30,1,60900,"CONOCHILUS",0.09
"LR",1986,1986-04-30,1,61501,"GASTROPUS HYPTOPUS",0.18
"LR",1986,1986-04-30,1,61502,"GASTROPUS STYLIFER",1.25
"LR",1986,1986-04-30,1,61701,"KELLICOTTIA BOSTONIENSIS",6.50
"LR",1986,1986-04-30,1,61702,"KELLICOTTIA LONGISPINA",36.63
"LR",1986,1986-04-30,1,61801,"KERATELLA COCHLEARIS",163.14
"LR",1986,1986-04-30,1,61803,"KERATELLA CRASSA",1.40
"LR",1986,1986-04-30,1,61805,"KERATELLA HIEMALIS",23.07
"LR",1986,1986-04-30,1,61808,"KERATELLA TAUROCEPHALA",128.68
"LR",1986,1986-04-30,1,61900,"LECANE",0.09
"LR",1986,1986-04-30,1,63001,"POLYARTHRA DOLICHOPTERA",2.22
"LR",1986,1986-04-30,1,63004,"POLYARTHRA REMATA",25.32
"LR",1986,1986-04-30,1,63005,"POLYARTHRA VULGARIS",46.61
"LR",1986,1986-04-30,1,63400,"SYNCHAETA",0.60
"LR",1986,1986-04-30,1,63602,"TRICHOCERCA BIROSTRIS",1.31
"LR",1986,1986-04-30,1,63603,"TRICHOCERCA CYLINDRICA",0.71
"LR",1986,1986-05-13,1,10000,"COPEPOD NAUPLII",63.43
"LR",1986,1986-05-13,1,20302,"DIACYCLOPS THOMASI",11.20
"LR",1986,1986-03-27,1,30402,"LEPTODIAPTOMUS MINUTUS",0.56
"LR",1986,1986-03-27,1,50700,"BOSMINIDAE",0.16
"LR",1986,1986-03-27,1,60800,"CONOCHILOIDES",0.90
"LR",1986,1986-03-27,1,60900,"CONOCHILUS",1.31
"LR",1986,1986-03-27,1,61502,"GASTROPUS STYLIFER",10.81
"LR",1986,1986-03-27,1,61701,"KELLICOTTIA BOSTONIENSIS",4.51
"LR",1986,1986-03-27,1,61702,"KELLICOTTIA LONGISPINA",13.05
"LR",1986,1986-03-27,1,61801,"KERATELLA COCHLEARIS",5.16
"LR",1986,1986-03-27,1,61803,"KERATELLA CRASSA",1.22
"LR",1986,1986-03-27,1,61805,"KERATELLA HIEMALIS",7.16
"LR",1986,1986-03-27,1,61808,"KERATELLA TAUROCEPHALA",52.87
"LR",1986,1986-03-27,1,61900,"LECANE",2.52
"LR",1986,1986-03-27,1,63001,"POLYARTHRA DOLICHOPTERA",0.08
"LR",1986,1986-03-27,1,63004,"POLYARTHRA REMATA",3.04
"LR",1986,1986-03-27,1,63005,"POLYARTHRA VULGARIS",13.51
"LR",1986,1986-03-27,1,63602,"TRICHOCERCA BIROSTRIS",0.25
"LR",1986,1986-03-27,1,80000,"UNKNOWN",0.56
"LR",1986,1986-04-17,1,10000,"COPEPOD NAUPLII",165.75
"LR",1986,1986-04-17,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.11
"LR",1986,1986-04-17,1,30402,"LEPTODIAPTOMUS MINUTUS",0.82
"LR",1986,1986-04-17,1,50700,"BOSMINIDAE",0.66
"LR",1986,1986-04-17,1,60800,"CONOCHILOIDES",2.05
"LR",1986,1986-04-17,1,60900,"CONOCHILUS",2.53
"LR",1986,1986-04-17,1,61501,"GASTROPUS HYPTOPUS",0.16
"LR",1986,1986-04-17,1,61502,"GASTROPUS STYLIFER",0.08
"LR",1986,1986-04-17,1,61701,"KELLICOTTIA BOSTONIENSIS",1.30
"LR",1986,1986-04-17,1,61702,"KELLICOTTIA LONGISPINA",6.03
"LR",1986,1986-04-17,1,61801,"KERATELLA COCHLEARIS",13.77
"LR",1986,1986-04-17,1,61803,"KERATELLA CRASSA",1.30
"LR",1986,1986-04-17,1,61805,"KERATELLA HIEMALIS",5.93
"LR",1986,1986-04-17,1,61808,"KERATELLA TAUROCEPHALA",28.36
"LR",1986,1986-01-23,1,61808,"KERATELLA TAUROCEPHALA",47.50
"LR",1986,1986-01-23,1,61900,"LECANE",2.39
"LR",1986,1986-01-23,1,63001,"POLYARTHRA DOLICHOPTERA",1.90
"LR",1986,1986-01-23,1,63004,"POLYARTHRA REMATA",61.02
"LR",1986,1986-01-23,1,63005,"POLYARTHRA VULGARIS",29.22
"LR",1986,1986-01-23,1,63602,"TRICHOCERCA BIROSTRIS",17.03
"LR",1986,1986-01-23,1,80000,"UNKNOWN",0.65
"LR",1986,1986-03-06,1,10000,"COPEPOD NAUPLII",232.84
"LR",1986,1986-03-06,1,20302,"DIACYCLOPS THOMASI",1.23
"LR",1986,1986-03-06,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.63
"LR",1986,1986-03-06,1,30402,"LEPTODIAPTOMUS MINUTUS",3.81
"LR",1986,1986-03-06,1,50700,"BOSMINIDAE",3.74
"LR",1986,1986-03-06,1,60800,"CONOCHILOIDES",1.97
"LR",1986,1986-03-06,1,60900,"CONOCHILUS",3.29
"LR",1986,1986-03-06,1,61501,"GASTROPUS HYPTOPUS",1.26
"LR",1986,1986-03-06,1,61502,"GASTROPUS STYLIFER",33.09
"LR",1986,1986-03-06,1,61701,"KELLICOTTIA BOSTONIENSIS",6.24
"LR",1986,1986-03-06,1,61702,"KELLICOTTIA LONGISPINA",19.24
"LR",1986,1986-03-06,1,61801,"KERATELLA COCHLEARIS",22.00
"LR",1986,1986-03-06,1,61803,"KERATELLA CRASSA",0.08
"LR",1986,1986-03-06,1,61805,"KERATELLA HIEMALIS",15.47
"LR",1986,1986-03-06,1,61808,"KERATELLA TAUROCEPHALA",46.47
"LR",1986,1986-03-06,1,63001,"POLYARTHRA DOLICHOPTERA",0.61
"LR",1986,1986-03-06,1,63004,"POLYARTHRA REMATA",15.95
"LR",1986,1986-03-06,1,63005,"POLYARTHRA VULGARIS",43.84
"LR",1986,1986-03-06,1,63602,"TRICHOCERCA BIROSTRIS",5.26
"LR",1986,1986-03-06,1,80000,"UNKNOWN",2.20
"LR",1986,1986-03-27,1,10000,"COPEPOD NAUPLII",243.71
"LR",1986,1986-03-27,1,20302,"DIACYCLOPS THOMASI",1.06
"LR",1986,1986-03-27,1,20701,"ORTHOCYCLOPS MODESTUS",0.08
"LR",1986,1986-03-27,1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.36
"LR",1985,1985-12-05,1,60200,"ASCOMORPHA",0.71
"LR",1985,1985-12-05,1,60300,"ASPLANCHNA",0.09
"LR",1985,1985-12-05,1,60800,"CONOCHILOIDES",7.70
"LR",1985,1985-12-05,1,60900,"CONOCHILUS",1.46
"LR",1985,1985-12-05,1,61501,"GASTROPUS HYPTOPUS",98.68
"LR",1985,1985-12-05,1,61502,"GASTROPUS STYLIFER",215.19
"LR",1985,1985-12-05,1,61701,"KELLICOTTIA BOSTONIENSIS",0.09
"LR",1985,1985-12-05,1,61702,"KELLICOTTIA LONGISPINA",2.33
"LR",1985,1985-12-05,1,61801,"KERATELLA COCHLEARIS",3.42
"LR",1985,1985-12-05,1,61803,"KERATELLA CRASSA",2.34
"LR",1985,1985-12-05,1,61805,"KERATELLA HIEMALIS",1.94
"LR",1985,1985-12-05,1,61808,"KERATELLA TAUROCEPHALA",22.09
"LR",1985,1985-12-05,1,61900,"LECANE",2.16
"LR",1985,1985-12-05,1,62300,"MONOMMATA",2.17
