year,block,treatment,species,value,dataset_id,site,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
2006,B1,ExFe,Xysticus sp.,3.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B1,ExFe,Tibellus sp.,5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Nehalennia irene,2.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Melanoplus femurrubrum,5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Melanoplus keeleri-luridus,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Melanoplus bivittatus,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Conocephalus sp.,20.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Coenus delius,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Phlegyas abbreviatus,19.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Nabis americoferus,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Nabicula subcoleoptrata,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Labops brooksi,27,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Leptopterna dolobrata,17,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Litomiris debilis,32.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Aphelonema histrionica,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Philaenus(Philaenarcys) bilineatus,30,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Unknown sp.,72.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Empoasca fabae,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Diplocolenus configuratus,52.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Doratura stylata,37.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Laevicephalus unicoloratus,15,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Quantas sayi?,47,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Hoplia modesta,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Attalus sp.,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Cephus sp.,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Trimorus sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Leptothorax ambiguum,8,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Proformica neogagates,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Asilus.(Machimus) sp.,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Platycheirus sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Amphicnephes pullus,5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Chamaemyia sp.,3.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Leptocera sp.,6.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Philygria debilis,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Oscinella sp.,34,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Dictyna sp.,3.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Tetragnatha sp.,3,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Xysticus sp.,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Thanatus delta?,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B2,Fe,Tibellus sp.,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Nehalennia irene,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Orphulella speciosa,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Melanoplus femurrubrum,28.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Melanoplus keeleri-luridus,5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Melanoplus bivittatus,3.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Neoconocephalus ensiger,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Conocephalus sp.,14.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Unknown sp.,63.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Eurygaster alternatus,3.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Nysius niger,10,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Phlegyas abbreviatus,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Nabis americoferus,7,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Nabicula subcoleoptrata,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Labops brooksi,2.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Leptopterna dolobrata,3,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Megalocoerea recticornis,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Litomiris debilis,14.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Delphacodes sp.,17.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Scolops sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Philaenus(Philaenarcys) bilineatus,22,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Dorycephalus? platyrhynchus,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Draeculacephala sp.,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Empoasca fabae,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Typhlocyba sp.,2.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Nesosteles neglectus,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Macrosteles fascifrons,9.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Diplocolenus configuratus,20,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Doratura stylata,8.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Laevicephalus unicoloratus,20,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Quantas sayi?,43,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Commellus comma,2,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Mordellistena sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Pachybrachis sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Apion sp.,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Rhinoncus pyrrhopus,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Baris sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Spalangia sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Bocchus sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Monomorium minimum,25,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Tapinoma sessile,5.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Paratrechina parvula,7.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Proformica neogagates,4.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Neoformica pallidefulva,3.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Anagrapha falcifera,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Amphicnephes pullus,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Rivellia sp.,1,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Agromyza sp.,1.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2006,B3,ExFeBu,Cerodontha sp.,0.5,knops_2018a,Field.B,prairie management,T4,AI,6,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
